source	target
FGF2	RPS27A
FGF2	FGF7
FGF2	EGF
FGF2	STAT3
AHR	HSP90AB1
AHR	HSP90AA1
IL1RAP	TRAF6
IL1RAP	PIK3R1
IL1RAP	TICAM2
IL1RAP	MYD88
IL1RAP	IRAK4
IL1RAP	IL1R1
IL1RAP	RELA
IL1RAP	IL33
IL1RAP	IRAK1
RORA	STAT3
FAM13A	RHOA
FAM13A	RAC1
CSF1	SERPINA1
CSF1	IL10
CSF1	HRAS
CSF1	TNF
CSF1	C4A
CSF1	TF
CSF1	IL6
CSF1	SPP1
CSF1	FN1
CSF2	IKBKB
CSF2	PIK3R1
CSF2	IL10
CSF2	HRAS
CSF2	SHC1
CSF2	TNF
CSF2	SOS1
CSF2	IL6
CSF2	ITGB1
CSF2	GRB2
CSF2	JAK2
CSF2	PIK3CD
CSF2	SYK
CSF2	NRAS
CSF2	STAT1
CSF2	JAK1
CSF2	PTPN11
CSF2	CD86
CSF2	STAT2
CSF2	CXCL8
CSF3	IL10
CSF3	IL6
CSF3	LEP
CSF3	CSF2
CSF3	STAT3
AGT	CCL4
AGT	GNB1
AGT	CCL5
AGT	HCK
AGT	PLCB3
AGT	CCR3
AGT	PIK3R1
AGT	CXCL2
AGT	HRAS
AGT	SHC1
AGT	SOS1
AGT	CXCR4
AGT	PPARA
AGT	NCOA1
AGT	SAA1
AGT	POMC
AGT	CXCL12
AGT	CXCL1
AGT	GRB2
AGT	EDN1
AGT	PLCB4
AGT	ANXA1
AGT	CXCR3
AGT	SRC
STAT3	MUC1
STAT3	CCL4
STAT3	VEGFA
STAT3	CCL3
STAT3	CCL5
STAT3	IL12RB1
STAT3	AKT1
STAT3	HCK
STAT3	IL22
STAT3	ITGAM
STAT3	TYK2
STAT3	PIK3R1
STAT3	CXCL2
STAT3	IL10
STAT3	TNF
STAT3	IL18R1
STAT3	CXCR4
STAT3	IL1R1
STAT3	CEBPD
STAT3	IL6
STAT3	SAA1
STAT3	POMC
STAT3	BCL2
STAT3	ITGB2
STAT3	ITGB1
STAT3	CXCL12
STAT3	IL4R
STAT3	CXCL1
STAT3	MAPK8
STAT3	PRKCD
STAT3	GRB2
STAT3	JAK2
STAT3	IL6ST
STAT3	GATA3
STAT3	FOXP3
STAT3	SRC
STAT3	LCN2
STAT3	MMP9
STAT3	JUN
STAT3	NGF
STAT3	IL6R
STAT3	FASLG
STAT3	PTGS2
STAT3	STAT1
STAT3	CCL20
STAT3	RAC1
STAT3	FYN
STAT3	IL17A
STAT3	JAK1
STAT3	PTPN11
STAT3	TSLP
STAT3	LCK
STAT3	IL17F
STAT3	HSP90AA1
STAT3	CD86
STAT3	PDGFB
STAT3	SOCS3
STAT3	CSF1
STAT3	NOS2
STAT3	MMP1
STAT3	STAT2
STAT3	LEP
STAT3	CXCL8
STAT3	CXCL10
STAT3	CEBPB
STAT3	IL13
STAT3	JUNB
STAT3	IL12A
STAT3	BCL2L1
STAT3	MAP2K1
STAT3	CCL11
STAT3	BIRC5
STAT3	MMP3
STAT3	CSF2
STAT3	IL15
STAT3	CCR1
STAT3	VCAM1
STAT3	CCR5
STAT3	CCR2
STAT3	IL10RB
STAT3	IL18
STAT3	EGFR
STAT3	IL9
STAT3	TP53
STAT3	EGF
STAT3	ICAM1
CARD9	MAP2K6
CARD9	PRKCD
CARD9	SYK
STAT2	IRF3
STAT2	TYK2
STAT2	CXCR4
STAT2	CXCL12
STAT2	JAK2
STAT2	IL6ST
STAT2	IFNB1
STAT2	STAT1
STAT2	JAK1
STAT2	PTPN11
STAT2	SOCS3
IL10RA	IL22
IL10RA	TYK2
IL10RA	IL10
IL10RA	STAT1
IL10RA	JAK1
IL10RA	IL10RB
IL10RA	STAT3
CARD8	NLRP1
CARD8	CASP1
CARD8	CASP5
CCL20	CCL4
CCL20	GNB1
CCL20	CCL5
CCL20	CCR3
CCL20	CXCL2
CCL20	IL10
CCL20	CXCR4
CCL20	SAA1
CCL20	POMC
CCL20	CXCL12
CCL20	CXCL1
CCL20	ANXA1
CCL20	CXCR3
CCL20	AGT
STAT1	IL12RB1
STAT1	IL22
STAT1	ITGAM
STAT1	TYK2
STAT1	ESR1
STAT1	TNF
STAT1	CXCR4
STAT1	IL6
STAT1	ITGB2
STAT1	ITGB1
STAT1	CXCL12
STAT1	IL4R
STAT1	PRKCD
STAT1	JAK2
STAT1	IL6ST
STAT1	IFNB1
STAT1	IL6R
STAT1	IFNGR1
IL10RB	IL22
IL10RB	TYK2
IL10RB	IL10
IL10RB	STAT1
IL10RB	JAK1
IL10RB	PTPN11
IL10RB	STAT2
IL12RB2	IL12RB1
IL12RB2	TYK2
IL12RB2	JAK2
IL12RB2	IL6ST
IL12RB2	NFKB2
IL12RB2	STAT1
IL12RB2	JAK1
IL12RB2	LCK
IL12RB2	NOS2
IL12RB2	IL12A
IL12RB2	STAT3
IL12RB2	IL1B
SPP1	MAP3K14
SPP1	SERPINA1
SPP1	RHOA
SPP1	C4A
SPP1	TF
SPP1	IL6
SPP1	ITGA4
SPP1	ITGB1
NRAS	FGF1
NRAS	RASSF5
NRAS	ITGAM
NRAS	UBC
NRAS	PIK3R1
NRAS	ATP11A
NRAS	HRAS
NRAS	SHC1
NRAS	RHOA
NRAS	UBA52
NRAS	SOS1
NRAS	RELA
NRAS	ITGB2
NRAS	MAPK8
NRAS	PRKCD
NRAS	GRB2
NRAS	JAK2
NRAS	PIK3CD
NRAS	SRC
NRAS	PLAU
EGFR	MUC1
EGFR	PLCG2
EGFR	VEGFA
EGFR	LDLR
EGFR	HCK
EGFR	UBC
EGFR	PIK3R1
EGFR	ERBB2IP
EGFR	HRAS
EGFR	ESR1
EGFR	SHC1
EGFR	RHOA
EGFR	UBA52
EGFR	SOS1
EGFR	TF
EGFR	IL6
EGFR	INS
EGFR	ITGB1
EGFR	AREG
EGFR	GRB2
EGFR	JAK2
EGFR	EDN1
EGFR	SRC
EGFR	PLAU
EGFR	NRAS
EGFR	STAT1
EGFR	RAC1
EGFR	FN1
EGFR	FYN
EGFR	CTNNB1
EGFR	JAK1
EGFR	GNAI1
EGFR	PTK2
EGFR	PTPN11
EGFR	LCK
EGFR	HSP90AA1
EGFR	UBB
EGFR	MMP3
EGFR	TGFA
EGFR	PIK3CB
PTGS2	VEGFA
PTGS2	TNF
PTGS2	IL6
CCL11	CCL4
CCL11	GNB1
CCL11	HCK
CCL11	CCR3
CCL11	HRAS
CCL11	CXCR4
CCL11	PPARA
CCL11	CXCL12
CCL11	EDN1
CCL11	CXCR3
CCL11	SRC
CCL11	AGT
CCL11	PLCB1
CCL11	GNG2
CCL11	F2
CCL11	CXCL10
CCL11	IL13
CCL11	MAP2K1
CCL13	CCL4
CCL13	GNB1
CCL13	CCL5
CCL13	CCR3
CCL13	CXCL2
CCL13	CXCR4
CCL13	SAA1
CCL13	POMC
CCL13	CXCL12
CCL13	CXCL1
CCL13	ANXA1
CCL13	CXCR3
CCL13	AGT
CCL13	CCL20
CCL13	PTGER3
CCL13	GNAI1
CCL13	GNG2
CCL13	PTGDR2
CCL13	CCR4
CCL13	CXCL8
CCL13	CXCL10
CCL13	CCR1
CCL13	CXCL3
CCL13	CCR5
CCL13	CCR2
CCL13	APP
CCL13	KNG1
CCL13	GNGT1
CCL13	CCR7
CCL13	C3
HBEGF	PIK3R1
HBEGF	ERBB2IP
HBEGF	HRAS
HBEGF	SHC1
HBEGF	RHOA
HBEGF	SOS1
HBEGF	GRB2
HBEGF	JAK2
HBEGF	SRC
HBEGF	MMP9
HBEGF	NRAS
HBEGF	FYN
HBEGF	HSP90AA1
HBEGF	IGF1
HBEGF	MMP3
HBEGF	PIK3CB
HBEGF	EGFR
HBEGF	EGF
HBEGF	PIK3CA
HBEGF	GAB1
HBEGF	KRAS
PLCB2	GNB1
PLCB2	PLCB3
PLCB2	SAA1
PLCB2	EDN1
PLCB2	PLCB4
PLCB2	ANXA1
PLCB2	AGT
PLCB2	RAC1
PLCB2	GNAI1
PLCB2	PLCB1
PLCB2	GNG2
PLCB2	F2R
PLCB2	TAC1
PLCB2	F2
PLCB2	ITPR1
PLCB2	F2RL1
PLCB2	PTGER1
PLCB2	APP
PLCB2	CYSLTR2
PLCB2	KNG1
PPARA	CCL4
PPARA	TNF
PLCB1	CCL4
PLCB1	GNB1
PLCB1	PLCB3
PLCB1	SAA1
PLCB1	CXCL12
PLCB1	PRKCD
PLCB1	EDN1
PLCB1	PLCB4
PLCB1	ANXA1
PLCB1	AGT
PLCB1	GNAI1
PPARG	TNF
PPARG	ADIPOQ
PPARG	CEBPD
PPARG	NCOA1
PPARG	NLK
PPARG	RELA
PPARG	INS
PPARG	HDAC1
PPARG	JUN
PPARG	LEP
PPARG	CEBPB
TLR10	MYD88
PLCB4	GNB1
PLCB4	PLCB3
PLCB4	SAA1
PLCB4	EDN1
PLCB3	GNB1
F2	CCL4
F2	GNB1
F2	HCK
F2	PLCB3
F2	CCR3
F2	PIK3R1
F2	HRAS
F2	CXCR4
F2	PPARA
F2	SAA1
F2	CXCL12
F2	EDN1
F2	PLCB4
F2	THBD
F2	ANXA1
F2	SRC
F2	PLAU
F2	AGT
F2	GNAI1
F2	PLCB1
F2	GNG2
F2	F2R
F2	TAC1
IFNGR2	PRKCD
IFNGR2	JAK2
IFNGR2	IFNGR1
IFNGR2	STAT1
IFNGR2	JAK1
IFNGR2	PTPN11
IFNGR2	SOCS3
RIPK2	IKBKG
RIPK2	TNFAIP3
RIPK2	BIRC2
RIPK2	MAP2K6
RIPK2	TRAF3
RIPK2	TRAF6
RIPK2	IKBKB
RIPK2	MAP2K4
RIPK2	MYD88
RIPK2	TAB3
RIPK2	CARD9
RIPK2	XIAP
RIPK2	CHUK
RIPK2	IRAK1
RIPK2	NGF
RIPK2	MAP3K7
RIPK2	FASLG
RIPK2	TAB2
RIPK2	CASP8
RIPK2	FAS
RIPK2	MAP2K3
RIPK2	UBE2V1
RIPK2	MAPK11
RIPK2	UBE2N
RIPK2	CFLAR
RIPK2	NOD2
RIPK2	BIRC3
RIPK2	CARD6
RIPK2	MAPK14
RIPK2	NOD1
IFNGR1	PIK3R1
IFNGR1	PRKCD
IFNGR1	JAK2
RIPK3	IKBKG
RIPK3	BIRC2
RIPK3	IKBKB
RIPK3	TICAM2
RIPK3	RELA
RIPK3	TLR4
RIPK3	XIAP
RIPK3	ZBP1
RIPK3	CHUK
RIPK3	NFKB2
RIPK3	FASLG
RIPK3	CASP8
RIPK3	FAS
RIPK3	NFKBIB
RIPK3	CD14
RIPK3	TLR3
RIPK3	LY96
RIPK3	BIRC3
RIPK3	RIPK1
RIPK3	TICAM1
RIPK3	NFKB1
RIPK3	NFKBIA
ANXA1	CCL4
ANXA1	GNB1
ANXA1	CCL5
ANXA1	PLCB3
ANXA1	CCR3
ANXA1	PIK3R1
ANXA1	CXCL2
ANXA1	CXCR4
ANXA1	SAA1
ANXA1	POMC
ANXA1	CXCL12
ANXA1	CXCL1
ANXA1	EDN1
ANXA1	PLCB4
JAK1	VAV1
JAK1	IL12RB1
JAK1	MAP2K6
JAK1	AKT1
JAK1	HCK
JAK1	IL22
JAK1	TYK2
JAK1	PIK3R1
JAK1	IL10
JAK1	HRAS
JAK1	SHC1
JAK1	RHOA
JAK1	MAPK9
JAK1	SOS1
JAK1	IL6
JAK1	BCL2
JAK1	IL4R
JAK1	MAPK8
JAK1	PRKCD
JAK1	GRB2
JAK1	JAK2
JAK1	IL6ST
JAK1	IFNB1
JAK1	PIK3CD
JAK1	SYK
JAK1	NRAS
JAK1	IL6R
JAK1	IFNGR1
JAK1	STAT1
JAK1	FYN
JAK1	PDGFA
JAK2	IL12RB1
JAK2	TYK2
JAK2	PIK3R1
JAK2	HRAS
JAK2	SHC1
JAK2	SOS1
JAK2	CXCR4
JAK2	IL6
JAK2	RELA
JAK2	CXCL12
JAK2	IL4R
JAK2	PRKCD
JAK2	GRB2
TIMP1	VEGFA
TIMP1	SERPINA1
TIMP1	IL10
TIMP1	C4A
TIMP1	TF
TIMP1	IL6
TIMP1	SPP1
TIMP1	MMP9
TIMP1	TGFB2
TIMP1	FN1
TIMP1	PDGFB
TIMP1	CSF1
TIMP1	MMP1
TIMP1	PLG
TIMP1	IGF1
TIMP1	MMP3
TIMP1	HSP90B1
TIMP1	ALB
TIMP1	APP
TIMP1	EGF
TIMP1	KNG1
TIMP1	STAT3
TIMP1	VWF
TIMP1	APOE
TIMP1	C3
TIMP1	TGFB3
TIMP1	APOA1
TIMP1	APOB
TIMP1	SERPINE1
TIMP1	HGF
TIMP1	TGFB1
TIMP1	MMP2
CTLA4	AKT1
CTLA4	ITGAM
CTLA4	IL10
CTLA4	ITGB2
CTLA4	ITGA4
CTLA4	ITGB1
CTLA4	AKT2
CTLA4	ITGAD
CTLA4	FOXP3
CTLA4	CD40LG
CTLA4	ITGAL
CTLA4	FYN
CTLA4	IL17A
CTLA4	PTPN11
CTLA4	LCK
CTLA4	CD86
CTLA4	CD28
TIMP2	ELANE
TIMP2	CXCL1
TIMP2	LCN2
TIMP2	MMP9
TIMP2	HBB
TIMP2	TOLLIP
TIMP2	PTX3
TIMP2	BPI
MCEE	MUT
IKBKB	IKBKG
IKBKB	MAP3K14
IKBKB	TNFAIP3
IKBKB	BIRC2
IKBKB	AKT1
IKBKB	UBC
IKBKB	TRAF6
AREG	SERPINA1
ECSIT	TRAF6
SERPINA1	VEGFA
SERPINA1	ELANE
ADA	CECR1
HLA-DRB1	GNB1
HLA-DRB1	VAV1
HLA-DRB1	IRF3
HLA-DRB1	SHC1
HLA-DRB1	HLA-DRA
REL	IKBKG
REL	UBC
REL	IKBKB
REL	UBA52
REL	RELA
REL	CHUK
REL	NFKB2
REL	MAP3K7
REL	NFKBIB
REL	UBB
TRIP6	SRC
TRIP6	JUN
TRIP6	PTK2
TRIP6	NR3C1
TOLLIP	ELANE
TOLLIP	TRAF6
TOLLIP	MYD88
TOLLIP	IRAK4
TOLLIP	IL1R1
TOLLIP	CECR1
TOLLIP	CXCL1
TOLLIP	PRKCD
TOLLIP	TIRAP
TOLLIP	TLR4
TOLLIP	LCN2
TOLLIP	IRAK1
TOLLIP	PTGES2
TOLLIP	IL1RAP
TCN1	ELANE
TCN1	CXCL1
TCN1	LCN2
TCN1	MMP9
TCN1	HBB
TCN1	TOLLIP
TCN1	PTX3
TCN1	BPI
TCN1	TIMP2
BRAF	MAP2K6
BRAF	HRAS
BRAF	JAK2
BRAF	SRC
BRAF	NRAS
BRAF	NGF
BRAF	FN1
BRAF	MAP2K3
BRAF	MAP2K1
BRAF	IL17RD
MTHFR	ENSP00000381231
FN1	VEGFA
FN1	SERPINA1
FN1	HRAS
FN1	ESR1
FN1	C4A
FN1	SOS1
FN1	TF
FN1	IL6
FN1	ITGA4
FN1	ITGB1
FN1	SPP1
FN1	JAK2
FN1	SYK
FN1	SRC
FN1	PLAU
FN1	NRAS
FN1	CTGF
FN1	TGFB2
FN1	RAC1
TSLP	IL33
JUN	CCL4
JUN	VEGFA
JUN	IRF3
JUN	AKT1
JUN	ESR1
JUN	TNF
JUN	MAPK9
JUN	IL18R1
JUN	IL6
JUN	PPARA
JUN	NCOA1
JUN	RELA
JUN	NFE2L2
JUN	MAPK8
JUN	IFNB1
JUN	EDN1
JUN	GATA3
JUN	FOXP3
JUN	SYK
JUN	SRC
JUN	HDAC1
CREBBP	VEGFA
CREBBP	IRF3
CREBBP	AKT1
CREBBP	SKIL
CREBBP	ESR1
CREBBP	TNF
CREBBP	ADIPOQ
CREBBP	CEBPD
CREBBP	PPARA
CREBBP	NCOA1
CREBBP	NLK
CREBBP	RELA
CREBBP	BCL2
CREBBP	IFNB1
CREBBP	ABCA1
CREBBP	HDAC1
CREBBP	JUN
CREBBP	AGT
CREBBP	STAT1
CREBBP	HMGB1
CREBBP	PTGES2
CREBBP	CTNNB1
CREBBP	SP1
CREBBP	LEP
CREBBP	CXCL8
CREBBP	CEBPB
CREBBP	CSF2
CREBBP	PPARG
CREBBP	TP53
CREBBP	ABCB4
CREBBP	STAT3
CREBBP	IL1B
ABCA1	PPARA
ABCA1	NCOA1
PLCG1	PLCG2
PLCG1	CCL4
PLCG1	GNB1
PLCG1	FGF1
PLCG1	VEGFA
PLCG1	VAV1
PLCG1	HCK
PLCG1	PIK3R1
PLCG1	SOS1
PLCG1	CXCR4
PLCG1	CXCL12
PLCG1	HLA-DRA
PLCG1	PRKCD
PLCG1	GRB2
PLCG1	JAK2
PLCG1	EDN1
PLCG1	PIK3CD
PLCG1	SYK
PLCG1	SRC
PLCG1	NGF
PLCG1	FCER1A
PLCG1	FCGR3A
PLCG1	AGT
PLCG1	STAT1
PLCG1	HLA-DRB1
PLCG1	RAC1
PLCG1	FYN
PLCG1	PDGFA
PLCG1	JAK1
PLCG1	GNAI1
PLCG1	PTK2
PLCG1	LCK
PLCG1	HSP90AA1
PLCG1	PDGFB
PLCG1	ITPR1
PLCG1	CCR5
PLCG1	PIK3CB
PLCG1	EGFR
PLCG1	FCGR2A
PLCG1	FGF7
PLCG1	EGF
PLCG1	FGF2
PLCG1	CBLB
PLCG1	PIK3CA
PLCG1	MAPK3
PLCG1	GAB1
PLCG1	TYROBP
PLCG1	GNGT1
S100A12	SAA1
S100A12	RELA
S100A12	AGER
S100A12	NFKB2
S100A12	S100A9
HMOX1	BLVRA
HMOX1	NFE2L2
HMOX1	JUN
HMOX1	IL13
HMOX1	BLVRB
HMOX1	CAT
HMOX1	IL4
HMOX1	MAPK14
TERT	AKT1
TERT	ESR1
TERT	HDAC1
TERT	CTNNB1
TERT	HSP90AA1
TERT	SP1
C6	C7
C5	CCL4
C5	GNB1
C5	CCL5
C5	ELANE
C5	CCR3
C5	CXCL2
C5	C4B
C5	C4A
C5	CXCR4
C5	SAA1
C5	POMC
C5	CXCL12
C5	CXCL1
C5	ANXA1
C5	CXCR3
C5	AGT
C5	CCL20
C5	PTGER3
C5	GNAI1
C5	GNG2
C5	PTGDR2
C5	CCR4
C5	C7
C5	F2
C5	CXCL8
C5	CXCL10
C5	CCR1
C5	CXCL3
C5	CCR5
C5	CCR2
C5	APP
C5	KNG1
C5	C6
C5	GNGT1
C5	CCR7
C5	C3
C5	CCL13
C3	CCL4
C3	GNB1
C3	CCL5
C3	ELANE
C3	ITGAM
C3	CCR3
C3	CXCL2
C3	SERPINA1
C3	C4B
C3	C4A
C3	CXCR4
C3	TF
C3	IL6
C3	SAA1
C3	POMC
C3	CECR1
C3	ITGB2
C3	CXCL12
C3	CXCL1
C3	SPP1
C3	PRKCD
C3	ANXA1
C3	CXCR3
C3	AGT
C3	CCL20
C3	PTGER3
C3	FN1
C3	PTGES2
C3	GNAI1
C3	GNG2
C3	PTGDR2
C3	CCR4
C3	CSF1
C3	TOLLIP
C3	PLG
C3	CXCL8
C3	CXCL10
C3	HSP90B1
C3	CCR1
C3	CXCL3
C3	ALB
C3	CCR5
C3	CCR2
C3	APP
C3	KNG1
C3	BPI
C3	SDCBP
C3	APOE
C3	GNGT1
C3	PYCARD
C3	CCR7
MEFV	PSTPIP1
MEFV	CASP1
MEFV	PYCARD
GATA3	ESR1
GATA3	NCOA1
GATA3	IL33
PDGFA	PIK3R1
PDGFA	SHC1
PDGFA	SOS1
PDGFA	GRB2
PDGFB	VEGFA
PDGFB	AKT1
PDGFB	HCK
PDGFB	PIK3R1
PDGFB	SERPINA1
PDGFB	HRAS
PDGFB	SHC1
PDGFB	SOS1
PDGFB	SPP1
PDGFB	GRB2
PDGFB	JAK2
PDGFB	COL4A1
PDGFB	SRC
PDGFB	NRAS
PDGFB	TGFB2
PDGFB	STAT1
PDGFB	PIK3CG
PDGFB	RAC1
PDGFB	FN1
PDGFB	FYN
PDGFB	PDGFA
PDGFB	PTPN11
PDGFB	LCK
ABCB4	PPARA
ABCB4	NCOA1
SHMT2	MTHFR
SHMT2	MTR
PRKCD	PLCG2
PRKCD	GNB1
PRKCD	ELANE
PRKCD	HCK
PRKCD	PIK3R1
PRKCD	MAP2K4
PRKCD	HRAS
PRKCD	SHC1
PRKCD	SOS1
PRKCD	RELA
PRKCD	CECR1
NFRKB	UBC
JUNB	MAPK9
JUNB	MAPK8
JUNB	JUN
JUNB	SP1
JUNB	IL13
PLCE1	HRAS
AKT1	IKBKG
AKT1	MAP3K14
AKT1	GNB1
AKT1	VEGFA
AKT3	MAP3K14
AKT3	GNB1
AKT3	AKT1
AKT3	PIK3R1
AKT3	BAD
AKT3	AKT2
AKT3	HSP90AB1
AKT3	CHUK
AKT3	PIK3CG
AKT3	FYN
AKT3	LCK
AKT3	HSP90AA1
AKT3	GNG2
AKT3	CD86
AKT3	CD28
AKT3	GSK3B
AKT3	CTLA4
AKT3	PIK3CB
AKT3	TP53
AKT3	CD80
AKT3	PIK3CA
AKT2	MAP3K14
AKT2	GNB1
AKT2	AKT1
AKT2	PIK3R1
AKT2	INS
AKT2	BAD
SERPINE1	VEGFA
SERPINE1	SERPINA1
SERPINE1	INS
SERPINE1	HDAC1
SERPINE1	PLAU
SERPINE1	TGFB2
SERPINE1	FN1
SERPINE1	PDGFB
SERPINE1	PLG
SERPINE1	IGF1
SERPINE1	ALB
SERPINE1	APP
SERPINE1	EGF
SERPINE1	KNG1
SERPINE1	SMAD7
SERPINE1	VWF
SERPINE1	TGFB3
GNAI1	CCL4
GNAI1	GNB1
GNAI1	CCL5
GNAI1	AKT1
GNAI1	PLCB3
GNAI1	CCR3
GNAI1	PIK3R1
GNAI1	CXCL2
GNAI1	HRAS
GNAI1	ESR1
GNAI1	SHC1
GNAI1	RHOA
GNAI1	SOS1
GNAI1	CXCR4
GNAI1	SAA1
GNAI1	POMC
GNAI1	INS
GNAI1	CXCL12
GNAI1	CXCL1
GNAI1	MAPK8
GNAI1	HLA-DRA
GNAI1	GRB2
GNAI1	EDN1
GNAI1	PLCB4
GNAI1	ANXA1
GNAI1	CXCR3
GNAI1	SRC
GNAI1	MAP3K7
GNAI1	AGT
GNAI1	HLA-DRB1
GNAI1	CCL20
GNAI1	PTGER3
GNAI1	RAC1
LCK	PLCG2
LCK	GNB1
LCK	VAV1
LCK	IL12RB1
LCK	AKT1
LCK	HCK
LCK	TYK2
LCK	PIK3R1
LCK	HRAS
LCK	SHC1
LCK	RHOA
LCK	MAPK9
LCK	SOS1
LCK	CXCR4
LCK	RELA
LCK	CXCL12
LCK	MAPK8
LCK	HLA-DRA
LCK	PRKCD
LCK	GRB2
LCK	AKT2
LCK	JAK2
LCK	SYK
LCK	SRC
LCK	NRAS
LCK	STAT1
LCK	HLA-DRB1
LCK	RAC1
LCK	FN1
LCK	FYN
LCK	JAK1
LCK	GNAI1
LCK	PTK2
LCK	PTPN11
FYN	PLCG2
FYN	VEGFA
FYN	VAV1
FYN	AKT1
FYN	HCK
FYN	TRAF6
FYN	PIK3R1
FYN	HRAS
FYN	SHC1
FYN	RHOA
FYN	SOS1
FYN	ITGB1
FYN	MAPK8
FYN	HLA-DRA
FYN	PRKCD
FYN	GRB2
FYN	AKT2
FYN	JAK2
FYN	PIK3CD
FYN	SYK
FYN	SRC
FYN	HSP90AB1
FYN	NRAS
FYN	FCER1A
FYN	FCGR3A
FYN	STAT1
FYN	HLA-DRB1
FYN	PIK3CG
FYN	RAC1
FYN	FN1
GNG2	CCL4
GNG2	GNB1
GNG2	CCL5
GNG2	AKT1
GNG2	PLCB3
GNG2	CCR3
GNG2	PIK3R1
GNG2	CXCL2
GNG2	HRAS
GNG2	ESR1
GNG2	RHOA
GNG2	CXCR4
GNG2	SAA1
GNG2	POMC
GNG2	CXCL12
GNG2	CXCL1
GNG2	HLA-DRA
GNG2	PRKCD
GNG2	AKT2
GNG2	EDN1
GNG2	PLCB4
GNG2	ANXA1
GNG2	CXCR3
GNG2	SRC
GNG2	VIP
GNG2	AGT
GNG2	HLA-DRB1
GNG2	PIK3CG
GNG2	CCL20
GNG2	PTGER3
GNG2	RAC1
GNG2	GNAI1
GNG2	PTK2
GNG2	PTPN11
GNG2	PLCB1
GNG2	LCK
GNGT1	CCL4
GNGT1	GNB1
GNGT1	CCL5
GNGT1	VAV1
GNGT1	MAP2K6
GNGT1	AKT1
GNGT1	PLCB3
GNGT1	CCR3
GNGT1	PIK3R1
GNGT1	CXCL2
GNGT1	HRAS
GNGT1	SHC1
GNGT1	RHOA
GNGT1	SOS1
GNGT1	CXCR4
GNGT1	SAA1
GNGT1	POMC
GNGT1	CXCL12
GNGT1	CXCL1
GNGT1	PRKCD
GNGT1	GRB2
GNGT1	AKT2
GNGT1	EDN1
GNGT1	PLCB4
GNGT1	ANXA1
GNGT1	CXCR3
GNGT1	SRC
GNGT1	MAP3K7
GNGT1	VIP
GNGT1	AGT
GNGT1	PIK3CG
GNGT1	CCL20
GNGT1	PTGER3
GNGT1	RAC1
GNGT1	MAP2K3
GNGT1	GNAI1
GNGT1	PLCB1
GNGT1	GNG2
GNGT1	PTGDR2
GNGT1	CCR4
GNGT1	CALCA
GNGT1	F2R
GNGT1	TAC1
GNGT1	F2
GNGT1	CXCL8
GNGT1	ITPR1
GNGT1	CXCL10
GNGT1	PTGER4
GNGT1	CCL11
GNGT1	F2RL1
GNGT1	CCR1
GNGT1	CXCL3
GNGT1	PTGER1
GNGT1	CCR5
GNGT1	CCR2
GNGT1	APP
GNGT1	CYSLTR2
GNGT1	KNG1
GNGT1	PIK3CA
GNGT1	AKT3
GNGT1	PLCB2
UBA52	IKBKG
UBA52	MAP3K14
UBA52	TNFAIP3
UBA52	FGF1
UBA52	BIRC2
UBA52	IRF3
UBA52	TRAF3
UBA52	LDLR
UBA52	UBC
UBA52	NFRKB
UBA52	TRAF6
UBA52	IKBKB
UBA52	ERBB2IP
UBA52	SKIL
UBA52	TICAM2
UBA52	MAP2K4
UBA52	HRAS
UBA52	RHOA
UBA52	TNF
UBB	IKBKG
UBB	MAP3K14
UBB	TNFAIP3
UBB	FGF1
UBB	BIRC2
UBB	IRF3
UBB	TRAF3
UBB	LDLR
UBB	UBC
UBB	NFRKB
UBB	TRAF6
UBB	IKBKB
UBB	ERBB2IP
UBB	SKIL
UBB	TICAM2
UBB	MAP2K4
UBB	HRAS
UBB	RHOA
UBB	TNF
UBB	UBA52
UBB	TF
UBB	RELA
UBB	TAB3
UBB	TLR4
UBB	SRC
UBB	XIAP
UBB	ZBP1
UBB	CHUK
UBB	IRAK1
UBB	NFKB2
UBB	NRAS
UBB	NGF
UBB	MAP3K7
UBB	TAB2
UBB	CTNNB1
UBB	PTPN11
UBB	UBE2V1
UBB	ZBTB16
UBB	HSP90AA1
UBB	SOCS3
UBB	NOS2
UBB	GSK3B
UBB	UBE2N
UBB	NFKBIB
UBC	IKBKG
UBC	MAP3K14
UBC	TNFAIP3
UBC	FGF1
UBC	BIRC2
UBC	IRF3
UBC	TRAF3
UBC	LDLR
RPS27A	IKBKG
RPS27A	MAP3K14
RPS27A	TNFAIP3
RPS27A	FGF1
RPS27A	BIRC2
RPS27A	IRF3
RPS27A	TRAF3
RPS27A	LDLR
RPS27A	UBC
RPS27A	NFRKB
RPS27A	TRAF6
RPS27A	IKBKB
RPS27A	ERBB2IP
RPS27A	SKIL
RPS27A	TICAM2
RPS27A	MAP2K4
RPS27A	HRAS
RPS27A	RHOA
RPS27A	TNF
RPS27A	UBA52
RPS27A	TF
RPS27A	RELA
RPS27A	TAB3
RPS27A	TLR4
RPS27A	SRC
RPS27A	XIAP
RPS27A	ZBP1
RPS27A	CHUK
RPS27A	IRAK1
RPS27A	NFKB2
RPS27A	NRAS
RPS27A	NGF
RPS27A	MAP3K7
RPS27A	TAB2
RPS27A	CTNNB1
RPS27A	PTPN11
RPS27A	UBE2V1
RPS27A	ZBTB16
RPS27A	HSP90AA1
RPS27A	SOCS3
RPS27A	NOS2
RPS27A	GSK3B
