source	target
CRP	C1QC
CRP	C1QB
CRP	LEP
CRP	CXCL8
CRP	ALB
BIRC3	IKBKG
BIRC3	MAP3K14
BIRC3	TNFAIP3
BIRC3	BIRC2
BIRC3	TNFSF14
BIRC3	TRAF3
BIRC3	UBC
BIRC3	IKBKB
BIRC3	TICAM2
BIRC3	MYD88
BIRC3	TNF
BIRC3	UBA52
BIRC3	RELA
BIRC3	MAP3K1
BIRC3	TAB3
BIRC3	TNFSF13B
BIRC3	TLR4
BIRC3	CD40
BIRC3	XIAP
BIRC3	CD40LG
BIRC3	CHUK
BIRC3	MAP3K7
BIRC3	TAB2
BIRC3	CASP8
BIRC3	CFLAR
BIRC3	UBB
BIRC3	CD14
BIRC3	NOD2
BIRC3	TLR3
BIRC3	RPS27A
BIRC2	IKBKG
BIRC2	MAP3K14
BIRC2	TNFAIP3
BIRC5	UBC
BIRC5	UBA52
BIRC5	ITGB1
BIRC5	UBB
TRAF6	IKBKG
TRAF6	MAP3K14
TRAF6	TNFAIP3
TRAF6	MAP2K6
TRAF6	IKBKE
TRAF6	TRAF3
TRAF6	AKT1
TRAF6	UBC
TRAF3	MAP3K14
TRAF3	BIRC2
TRAF3	IRF3
TRAF3	TNFSF14
TRAF3	IKBKE
PIK3CA	GNB1
PIK3CA	FGF1
PIK3CA	VEGFC
PIK3CA	MYC
PIK3CA	VEGFA
PIK3CA	ITGB3
PIK3CA	AKT1
PIK3CA	PGF
PIK3CA	BDKRB2
PIK3CA	TRAF6
PIK3CA	TYK2
PIK3CA	ANGPT1
PIK3CA	PIK3R1
PIK3CA	AGTR1
PIK3CA	BDNF
PIK3CA	FGFR2
PIK3CA	SHC1
PIK3CA	NTF3
PIK3CA	IL1R1
PIK3CA	SAA1
PIK3CA	RELA
PIK3CA	INS
PIK3CA	LTB4R
PIK3CA	CCK
PIK3CA	ITGB1
PIK3CA	HLA-DRA
PIK3CA	JAK2
PIK3CA	TEK
PIK3CA	EDN1
PIK3CA	PIK3CD
PIK3CA	ANXA1
PIK3CA	SRC
PIK3CA	CD40
PIK3CA	AGTR2
PIK3CA	PTPN1
PIK3CA	CD40LG
PIK3CA	NGF
PIK3CA	AGT
PIK3CA	CD3E
PIK3CA	HLA-DRB1
PIK3CA	PDGFA
PIK3CA	JAK1
PIK3CA	PTK2
PIK3CA	PTPN11
PIK3CA	HSP90AA1
PIK3CA	GNG2
PIK3CA	PDGFB
PIK3CA	F2R
PIK3CA	TAC1
PIK3CA	IL1RAP
PIK3CA	F2
PIK3CA	INSR
PIK3CA	MAP2K1
PIK3CA	CSF2
PIK3CA	IL3
PIK3CA	F2RL1
PIK3CA	APP
PIK3CA	FLT1
PIK3CA	TP53
PIK3CA	KNG1
PIK3CA	STAT3
PIK3CA	FGF2
PIK3CA	CBL
ITGAD	ITGB3
ITGAD	ITGB2
ITGAD	ITGA4
ITGAD	ITGB1
TNFRSF1A	IKBKG
TNFRSF1A	MAP3K14
TNFRSF1A	TNFAIP3
TNFRSF1A	BIRC2
TNFRSF1A	MAP2K6
TNFRSF1A	UBC
TNFRSF1A	TRAF6
TNFRSF1A	IKBKB
TNFRSF1A	IL10
TNFRSF1A	TNF
TNFRSF1A	UBA52
TNFRSF1A	RELA
TNFRSF1A	MAP3K1
TNFRSF1A	TAB3
TNFRSF1A	TXN
TNFRSF1A	XIAP
TNFRSF1A	CHUK
TNFRSF1A	MAP3K7
TNFRSF1A	TAB2
TNFRSF1A	STAT1
TNFRSF1A	CASP8
TNFRSF1A	MAP2K3
TNFRSF1A	UBB
TNFRSF1A	PPARG
TNFRSF1A	RPS27A
TNFRSF1A	STAT3
TNFRSF1A	BIRC3
TNFRSF1A	RIPK1
TNFRSF1A	TRAF2
TNFRSF1A	NFKB1
TNFRSF1A	NFKBIA
TNFRSF1A	TAB1
TIRAP	IKBKG
TIRAP	TRAF6
TIRAP	IKBKB
TIRAP	MYD88
TIRAP	IRAK4
NGF	IKBKG
NGF	ENSP00000459962
NGF	UBC
NGF	TRAF6
NGF	IKBKB
NGF	PIK3R1
NGF	BDNF
NGF	MYD88
NGF	SHC1
NGF	NTF3
NGF	MAPK9
NGF	UBA52
NGF	RELA
NGF	MAPK8
NGF	CHUK
NGF	IRAK1
TRAF2	IKBKG
TRAF2	MAP3K14
TRAF2	TNFAIP3
TRAF2	BIRC2
TRAF2	TNFSF14
TRAF2	MAP2K6
TRAF2	IKBKE
TRAF2	TRAF3
TRAF2	UBC
TRAF2	TRAF6
TRAF2	IKBKB
TRAF2	MAVS
TRAF2	TNF
TRAF2	MAPK9
TRAF2	UBA52
TRAF2	RELA
TRAF2	MAP3K1
TRAF2	IRF7
TRAF2	MAPK8
TRAF2	DDX58
TRAF2	TAB3
TRAF2	TNFSF13B
TRAF2	TXN
TRAF2	CD40
TRAF2	XIAP
TRAF2	CD40LG
TRAF2	CHUK
TRAF2	NFKB2
TRAF2	MAP3K7
TRAF2	TAB2
TRAF2	STAT1
TRAF2	MAPK10
TRAF2	CASP8
TRAF2	MAP2K3
TRAF2	MAPK11
TRAF2	TBK1
TRAF2	RNF135
TRAF2	TRIM25
TRAF2	NFKBIB
TRAF2	UBB
TRAF2	RPS27A
TRAF2	IFIH1
TRAF2	BIRC3
TRAF2	RIPK1
ARNT	VEGFA
ARNT	AKT1
ARNT	HIF1A
ARNT	EDN1
ARNT	JUN
APOA1	PRKCSH
APOA1	LDLR
APOA1	TF
APOA1	IL6
APOA1	PPARA
APOA1	SAA1
APOA1	RELA
APOA1	CST3
APOA1	SPP1
APOA1	CUBN
APOA1	ABCA1
APOA1	JUN
APOA1	FN1
APOA1	HBB
APOA1	CSF1
APOA1	HSP90B1
APOA1	ALB
APOA1	APP
APOA1	KNG1
APOA1	LRP2
APOA1	CREBBP
APOA1	APOE
APOA1	C3
APOA1	BMP4
VWF	VEGFC
VWF	VEGFA
VWF	ITGB3
VWF	PIK3R1
VWF	SRC
VWF	PTPN1
VWF	TGFB2
VWF	FN1
VWF	PTK2
VWF	PDGFB
VWF	PLG
VWF	F2
VWF	MAP2K1
VWF	PF4
VWF	ALB
VWF	APP
VWF	KNG1
VWF	SELP
VWF	MAPK3
ITGA4	ITGB3
ITGA4	ITGB2
CHUK	IKBKG
CHUK	MAP3K14
CHUK	TNFAIP3
CHUK	BIRC2
CHUK	AKT1
CHUK	UBC
CHUK	TRAF6
CHUK	IKBKB
CHUK	TICAM2
CHUK	MAVS
CHUK	MYD88
CHUK	TNF
CHUK	IRAK4
CHUK	TLR6
CHUK	UBA52
CHUK	IL1R1
CHUK	FOXO3
CHUK	RELA
CHUK	MAP3K1
CHUK	IRF7
CHUK	TIRAP
CHUK	DDX58
CHUK	TAB3
CHUK	TLR4
CHUK	CD40
CHUK	XIAP
CHUK	ZBP1
HSP90AA1	VEGFA
HSP90AA1	ITGB3
HSP90AA1	AKT1
HSP90AA1	UBC
HSP90AA1	HIF1A
HSP90AA1	PIK3R1
HSP90AA1	ERBB2IP
HSP90AA1	SHC1
HSP90AA1	UBA52
HSP90AA1	PPARA
HSP90AA1	GATA3
HSP90AA1	SUGT1
HSP90AA1	SRC
HSP90AA1	HSP90AB1
HSP90AA1	CAPZA2
HSP90AA1	NR3C2
HSP90AA1	PTK2
HSP90AA1	NLRP3
MBL2	MASP2
ITGAV	MAP3K14
ITGAV	VEGFA
ITGAV	ITGB3
ITGAV	PIK3R1
ITGAV	MAP3K1
ITGAV	ITGB2
ITGAV	ITGA4
ITGAV	ITGB1
ITGAV	SPP1
ITGAV	ITGAD
ITGAV	COL2A1
ITGAV	COL4A1
ITGAV	SRC
ITGAV	PLAU
ITGAV	CASP8
ITGAV	ITGAL
ITGAV	FN1
ITGAV	HMGB1
ITGAV	PTK2
ITGAV	PLAUR
ITGAV	HSP90AA1
ITGAV	PDGFB
ITGAV	CSF1
ITGAV	FGF2
ITGAV	CBL
ITGAV	PIK3CA
ITGAV	KDR
ITGAV	MAPK3
ITGAV	VWF
DUSP10	MAPK8
TNFSF13B	MAP3K14
TNFSF13B	BIRC2
TNFSF13B	TNFSF14
TNFSF13B	TRAF3
TNFSF13B	TRAF6
TNFSF13B	TNF
ITGAL	ITGB3
ITGAL	ITGB2
ITGAL	ITGA4
ITGAL	ITGB1
ITGAL	ITGAD
ITGAL	PLAU
PIK3CD	AKT1
PIK3CD	PIK3R1
PIK3CD	SHC1
PIK3CD	JAK2
ITGB2	ITGB3
ITGB3	MAP3K14
ITGB3	VEGFA
HSP90AB1	AKT1
HSP90AB1	GATA3
HSP90AB1	SUGT1
HSP90AB1	SRC
FLT1	VEGFC
FLT1	VEGFA
FLT1	PGF
FLT1	PIK3R1
FLT1	SHC1
FLT1	SRC
FLT1	PTK2
FLT1	PTPN11
FLT1	PDGFB
ITGB1	VEGFC
ITGB1	VEGFA
ITGB1	ITGB3
ITGB1	ANGPT1
ITGB1	PIK3R1
ITGB1	SHC1
ITGB1	CD44
ITGB1	ITGB2
ITGB1	ITGA4
MYD88	IKBKG
MYD88	IRF3
MYD88	TRAF3
MYD88	TLR5
MYD88	TRAF6
MYD88	IKBKB
MAP3K14	IKBKG
HLA-DRA	GNB1
HLA-DRA	IRF3
HLA-DRA	SHC1
HLA-DRA	CD44
HLA-DRA	IRF7
LCN2	HAMP
LCN2	ELANE
LCN2	CXCL1
BCL2	MYC
BCL2	NLRP1
BCL2	AKT1
ALB	VEGFC
ALB	VEGFA
ALB	PRKCSH
ALB	NR1H4
ALB	TF
ALB	IL6
ALB	CST3
ALB	INS
ALB	SPP1
ALB	TGFB2
ALB	FN1
ALB	PDGFB
ALB	CSF1
ALB	PLG
ALB	F2
ALB	HSP90B1
ALB	PF4
CXCL10	CCL4
CXCL10	GNB1
CXCL10	CCL3
CXCL10	CCL5
CXCL10	MAP2K6
CXCL10	BDKRB2
CXCL10	CXCL2
CXCL10	IL10
CXCL10	SAA1
CXCL10	POMC
CXCL10	CXCL1
CXCL10	CCL8
CXCL10	ANXA1
CXCL10	CNR2
CXCL10	CXCR3
CXCL10	AGTR2
CXCL10	AGT
CXCL10	STAT1
CXCL10	CCL20
CXCL10	MAP2K3
CXCL10	GNG2
CXCL10	CXCL8
NFKB2	IKBKG
NFKB2	MAP3K14
NFKB2	UBC
NFKB2	TRAF6
NFKB2	TYK2
NFKB2	IKBKB
NFKB2	MAVS
NFKB2	MYD88
NFKB2	UBA52
NFKB2	SAA1
NFKB2	RELA
NFKB2	MAP3K1
NFKB2	JAK2
NFKB2	DDX58
NFKB2	AGER
NFKB2	ZBP1
NFKB2	CHUK
NFKB1	IKBKG
NFKB1	ELANE
NFKB1	AKT1
NFKB1	UBC
NFKB1	TRAF6
NFKB1	TYK2
NFKB1	IKBKB
NFKB1	ANGPT1
NFKB1	PIK3R1
NFKB1	MAVS
NFKB1	MYD88
NFKB1	TNF
NFKB1	MAPK9
NFKB1	UBA52
NFKB1	IL1R1
NFKB1	IL6
NFKB1	SAA1
NFKB1	RELA
NFKB1	MAP3K1
NFKB1	ITGB2
NFKB1	CXCL1
NFKB1	MAPK8
NFKB1	JAK2
NFKB1	TEK
NFKB1	DDX58
NFKB1	TAB3
NFKB1	AGER
NFKB1	TXN
NFKB1	TLR4
NFKB1	SRC
NFKB1	LCN2
NFKB1	CD40
NFKB1	ZBP1
NFKB1	CD40LG
NFKB1	CHUK
NFKB1	IRAK1
NFKB1	NFKB2
NFKB1	NGF
NFKB1	MAP3K7
NFKB1	S100A12
NFKB1	TAB2
NFKB1	CASP8
NFKB1	HMGB1
NFKB1	UBE2V1
NFKB1	NLRP3
NFKB1	TBK1
NFKB1	RNF135
NFKB1	TRIM25
NFKB1	UBE2N
NFKB1	IL1RAP
NFKB1	TOLLIP
NFKB1	NFKBIB
NFKB1	CXCL8
NFKB1	UBB
NFKB1	MAP2K1
NFKB1	REL
NFKB1	S100B
NFKB1	PPARG
NFKB1	APP
NFKB1	IL18
NFKB1	RPS27A
NFKB1	BCL2A1
NFKB1	PIK3CA
NFKB1	IFIH1
NFKB1	BIRC3
NFKB1	IL1B
NFKB1	IL1A
NFKB1	MAPK3
NFKB1	TIMP2
NFKB1	CREBBP
NFKB1	TLR2
NFKB1	RIPK1
NFKB1	TCN1
NFKB1	IRAK2
NFKB1	CHI3L1
NFKB1	EPO
NFKB1	TRAF2
NFKB1	LTF
NFKB1	IL12B
NFKB1	MAPK14
NFKB1	IL23A
ZBTB16	UBC
ZBTB16	UBA52
ZBTB16	UBE2V1
BDNF	TRAF6
BDNF	PIK3R1
MAP2K6	IKBKG
MAP2K6	GNB1
EIF4EBP1	AKT1
SOCS3	UBC
SOCS3	TYK2
SOCS3	UBA52
SOCS3	IL6
SOCS3	JAK2
SOCS3	IL6ST
SOCS3	IFNB1
SOCS3	IL6R
SOCS3	STAT1
SOCS3	SH2B3
SOCS3	JAK1
SOCS3	PTPN11
SOCS3	UBE2V1
SOCS3	ZBTB16
HSP90B1	PRKCSH
HSP90B1	TF
HSP90B1	IL6
HSP90B1	CST3
HSP90B1	SPP1
HSP90B1	TLR7
HSP90B1	SUGT1
HSP90B1	FN1
HSP90B1	CSF1
HSP90B1	TLR8
HSP90B1	HSPA4
KNG1	CCL4
KNG1	GNB1
KNG1	VEGFC
KNG1	VEGFA
KNG1	CCL5
KNG1	PRKCSH
KNG1	BDKRB2
KNG1	PIK3R1
KNG1	CXCL2
KNG1	AGTR1
KNG1	TF
KNG1	IL6
KNG1	SAA1
KNG1	POMC
KNG1	CST3
KNG1	ITGB2
KNG1	LTB4R
KNG1	CCK
KNG1	CXCL1
KNG1	SPP1
KNG1	EDN1
KNG1	ANXA1
KNG1	CNR2
KNG1	CXCR3
KNG1	AGTR2
KNG1	TGFB2
KNG1	AGT
KNG1	CCL20
KNG1	FN1
KNG1	GNG2
KNG1	PDGFB
KNG1	CSF1
KNG1	F2R
KNG1	TAC1
KNG1	PLG
KNG1	F2
KNG1	CXCL8
KNG1	CXCL10
KNG1	HSP90B1
KNG1	NOS3
KNG1	F2RL1
KNG1	PF4
KNG1	ALB
KNG1	ACE
KNG1	APP
KNG1	REN
KNG1	GAL
FOXO1	AKT1
FOXO1	FOXO3
FOXO1	IL6
FOXO1	INS
FOXO1	MAPK8
FOXO1	IL6ST
FOXO3	AKT1
FOXO3	IKBKB
IREB2	UBC
IREB2	UBA52
IREB2	UBB
IREB2	RPS27A
S100A9	MYD88
S100A9	TIRAP
S100A9	TLR4
S100A9	IRAK1
IL6ST	MAP2K6
IL6ST	TYK2
IL6ST	IL6
IL6ST	JAK2
PGF	VEGFC
PGF	VEGFA
FOXP3	IL10
FOXP3	IL6
FOXP3	GATA3
F2R	GNB1
F2R	BDKRB2
F2R	PIK3R1
F2R	AGTR1
F2R	SAA1
F2R	LTB4R
F2R	CCK
F2R	EDN1
F2R	ANXA1
F2R	AGTR2
F2R	AGT
F2R	GNG2
ADIPOQ	TNF
TICAM2	IKBKG
TICAM2	BIRC2
TICAM2	IRF3
TICAM2	IKBKE
TICAM2	TRAF3
TICAM2	UBC
TICAM2	TRAF6
TICAM2	IKBKB
MAP2K1	CCL4
MAP2K1	ITGB3
MAP2K1	UBC
MAP2K1	TYK2
MAP2K1	PIK3R1
MAP2K1	SHC1
MAP2K1	UBA52
MAP2K1	IL6
MAP2K1	MAP3K1
MAP2K1	MAPK8
MAP2K1	JAK2
MAP2K1	EDN1
MAP2K1	SRC
MAP2K1	MAP3K7
MAP2K1	IL6R
MAP2K1	AGT
MAP2K1	FN1
MAP2K1	JAK1
MAP2K1	PTPN11
MAP2K1	F2
MAP2K1	UBB
MAP2K3	IKBKG
MAP2K3	GNB1
MAP2K3	MAP2K6
MAP2K3	TRAF6
MAP2K3	TNF
MAP2K3	MAPK9
MAP2K3	MAP3K1
MAP2K3	MAPK8
MAP2K3	TAB3
MAP2K3	TXN
MAP2K3	CXCR3
MAP2K3	SRC
MAP2K3	IRAK1
MAP2K3	MAP3K7
MAP2K3	TAB2
MAP2K3	MAPK10
MAP3K7	IKBKG
MAP3K7	MAP3K14
MAP3K7	GNB1
MAP3K7	TNFAIP3
MAP3K7	BIRC2
MAP3K7	MAP2K6
MAP3K7	UBC
MAP3K7	TRAF6
MAP3K7	IKBKB
MAP3K7	TICAM2
MAP3K7	MYD88
MAP3K7	TNF
MAP3K7	UBA52
MAP3K7	IL1R1
MAP3K7	RELA
MAP3K7	MAP3K1
MAP3K7	MAPK8
MAP3K7	TAB3
MAP3K7	TLR4
MAP3K7	XIAP
MAP3K7	CHUK
MAP3K7	IRAK1
CDH1	AKT1
CDH1	PIK3R1
CDH1	SRC
CDH1	MMP9
CDH1	PLG
CDH1	MMP3
CDH1	CDH3
CDH1	PIK3CA
CDH1	MAPK3
PYCARD	NLRP1
PYCARD	ELANE
PYCARD	CASP1
PYCARD	NLRC4
PYCARD	CASP5
PYCARD	CARD8
PYCARD	CASP8
PYCARD	NLRP3
PYCARD	TOLLIP
PYCARD	IL18
PYCARD	GALNS
PYCARD	IL1B
TNF	IKBKG
TNF	MAP3K14
TNF	CCL4
TNF	TNFAIP3
TNF	MYC
TNF	VEGFA
TNF	BIRC2
TNF	CCL5
TNF	TNFSF14
TNF	MAP2K6
TNF	TRAF3
TNF	UBC
TNF	TRAF6
TNF	IKBKB
TNF	IL10
FGF2	FGF1
FGF2	VEGFA
FGF2	ITGB3
FGF2	UBC
FGF2	CASP1
FGF2	PIK3R1
FGF2	BDNF
FGF2	FGFR2
FGF2	UBA52
FGF2	JAK2
FGF2	TEK
FGF2	NGF
FGF2	FN1
FGF2	JAK1
FGF2	PTPN11
FGF2	UBB
FGF2	STAT6
FGF2	S100B
FGF2	FLT1
FGF2	RPS27A
FGF2	STAT3
IL1RAP	TRAF6
IL1RAP	PIK3R1
IL1RAP	TICAM2
IL1RAP	MYD88
IL1RAP	IRAK4
IL1RAP	IL1R1
IL1RAP	RELA
IL1RAP	IL33
IL1RAP	IRAK1
AHR	HSP90AB1
AHR	ARNT
AHR	HSP90AA1
RORA	HIF1A
RORA	STAT6
RORA	STAT3
RORC	FOXP3
RORC	IL17A
EPO	VEGFA
EPO	HAMP
EPO	HIF1A
EPO	SHC1
EPO	MAPK8
EPO	JAK2
EPO	JUN
EPO	STAT1
EPO	ARNT
EPO	SH2B3
EPO	SOCS3
EPO	IL3
EPO	CBL
EPO	CREBBP
CSF1	PRKCSH
CSF1	ITGB3
CSF1	IL10
CSF1	TNF
CSF1	TF
CSF1	IL6
CSF1	CST3
CSF1	SPP1
CSF1	PTPN1
CSF1	FN1
CSF2	IKBKB
CSF2	PIK3R1
CSF2	IL10
CSF2	SHC1
CSF2	TNF
CSF2	IL6
CSF2	ITGB1
CSF2	JAK2
CSF2	PIK3CD
CSF2	STAT1
CSF2	JAK1
CSF2	PTPN11
CSF2	STAT2
CSF2	CXCL8
CSF3	IL10
CSF3	IL6
CSF3	LEP
CSF3	CSF2
CSF3	STAT3
CSF3	EPO
PF4	CCL4
PF4	GNB1
PF4	VEGFC
PF4	VEGFA
PF4	CCL5
PF4	MAP2K6
PF4	BDKRB2
PF4	CXCL2
PF4	SAA1
PF4	POMC
PF4	CXCL1
PF4	ANXA1
PF4	CNR2
PF4	CXCR3
PF4	AGTR2
PF4	TGFB2
PF4	AGT
PF4	CCL20
PF4	FN1
PF4	MAP2K3
PF4	GNG2
PF4	PDGFB
PF4	PLG
PF4	CXCL8
PF4	CXCL10
AGT	CCL4
AGT	GNB1
AGT	CCL5
AGT	BDKRB2
AGT	PIK3R1
AGT	CXCL2
AGT	AGTR1
AGT	SHC1
AGT	ACE2
AGT	PPARA
AGT	SAA1
AGT	POMC
AGT	LTB4R
AGT	CCK
AGT	CXCL1
AGT	EDN1
AGT	ATP6AP2
AGT	ANXA1
AGT	CNR2
AGT	CXCR3
AGT	SRC
AGT	AGTR2
CARD9	MAP2K6
STAT3	CCL4
STAT3	MYC
STAT3	VEGFA
STAT3	CCL3
STAT3	CCL5
STAT3	AKT1
STAT3	IL22
STAT3	HIF1A
STAT3	TYK2
STAT3	PIK3R1
STAT3	CXCL2
STAT3	BDNF
STAT3	IL10
STAT3	FGFR2
STAT3	TNF
STAT3	CD44
STAT3	NTF3
STAT3	IL1R1
STAT3	FOXO3
STAT3	IL6
STAT3	SAA1
STAT3	POMC
STAT3	BCL2
STAT3	ITGB2
STAT3	ITGB1
STAT3	CXCL1
STAT3	MAPK8
STAT3	JAK2
STAT3	IL6ST
STAT3	FOXO1
STAT3	GATA3
STAT3	FOXP3
STAT3	SRC
STAT3	LCN2
STAT3	MMP9
STAT3	JUN
STAT3	NGF
STAT3	IL6R
STAT3	PTGS2
STAT3	STAT1
STAT3	CCL20
STAT3	IL17A
STAT3	JAK1
STAT3	PTPN11
STAT3	TSLP
STAT3	HSP90AA1
STAT3	PDGFB
STAT3	SOCS3
STAT3	CSF1
STAT3	NOS2
STAT3	RORC
STAT3	MMP1
STAT3	STAT2
STAT3	LEP
STAT3	CXCL8
STAT3	CXCL10
STAT3	IL13
STAT3	IL12A
STAT3	MAP2K1
STAT3	CCL11
STAT3	BIRC5
STAT3	STAT6
STAT3	MMP3
STAT3	CSF2
STAT3	IL15
STAT3	VCAM1
STAT3	IL10RB
STAT3	IL18
STAT3	IL9
STAT3	TP53
STAT3	ICAM1
IL10RA	IL22
IL10RA	TYK2
IL10RA	IL10
IL10RA	STAT1
IL10RA	JAK1
IL10RA	IL10RB
IL10RA	STAT3
STAT2	IRF3
STAT2	TYK2
STAT2	IRF7
STAT2	JAK2
STAT2	IL6ST
STAT2	IFNB1
STAT2	PTPN1
STAT2	STAT1
STAT2	JAK1
STAT2	PTPN11
STAT2	SOCS3
CARD8	NLRP1
CARD8	CASP1
CARD8	CASP5
STAT1	IL22
STAT1	TYK2
STAT1	FGFR2
STAT1	TNF
STAT1	IL6
STAT1	ITGB2
STAT1	IRF7
STAT1	ITGB1
STAT1	JAK2
STAT1	IL6ST
STAT1	IFNB1
STAT1	DDX58
STAT1	IL6R
CCL20	CCL4
CCL20	GNB1
CCL20	CCL5
CCL20	BDKRB2
CCL20	CXCL2
CCL20	IL10
CCL20	SAA1
CCL20	POMC
CCL20	CXCL1
CCL20	ANXA1
CCL20	CNR2
CCL20	CXCR3
CCL20	AGTR2
CCL20	AGT
IL10RB	IL22
IL10RB	TYK2
IL10RB	IL10
IL10RB	IFNL3
IL10RB	STAT1
IL10RB	JAK1
IL10RB	PTPN11
IL10RB	STAT2
CCL21	CCL4
CCL21	GNB1
CCL21	CCL5
CCL21	BDKRB2
CCL21	CXCL2
CCL21	SAA1
CCL21	POMC
CCL21	CXCL1
CCL21	ANXA1
CCL21	CNR2
CCL21	CXCR3
CCL21	AGTR2
CCL21	AGT
CCL21	CCL20
CCL21	GNG2
CCL21	CXCL8
CCL21	CXCL10
CCL21	PF4
CCL21	APP
CCL21	GAL
CCL21	KNG1
SPP1	MAP3K14
SPP1	PRKCSH
SPP1	ITGB3
SPP1	CD44
SPP1	TF
SPP1	IL6
SPP1	MAP3K1
SPP1	CST3
SPP1	ITGA4
SPP1	ITGB1
NTF3	PIK3R1
NTF3	BDNF
NTF3	SHC1
RNF135	IKBKG
RNF135	IRF3
RNF135	IKBKE
RNF135	TRAF3
RNF135	TRAF6
RNF135	IKBKB
RNF135	MAVS
RNF135	RELA
RNF135	MAP3K1
RNF135	IRF7
RNF135	DDX58
RNF135	CHUK
RNF135	NFKB2
RNF135	CASP8
RNF135	TBK1
PTGS2	VEGFA
PTGS2	TNF
PTGS2	IL6
CCL11	CCL4
CCL11	GNB1
CCL11	PPARA
CCL11	EDN1
CCL11	CXCR3
CCL11	SRC
CCL11	AGTR2
CCL11	AGT
CCL11	GNG2
CCL11	F2
CCL11	CXCL10
CCL11	IL13
CCL11	MAP2K1
CCL13	CCL4
CCL13	GNB1
CCL13	CCL5
CCL13	BDKRB2
CCL13	CXCL2
CCL13	SAA1
CCL13	POMC
CCL13	CXCL1
CCL13	ANXA1
CCL13	CNR2
CCL13	CXCR3
CCL13	AGTR2
CCL13	AGT
CCL13	CCL20
CCL13	GNG2
CCL13	CXCL8
CCL13	CXCL10
CCL13	PF4
CCL13	APP
CCL13	GAL
CCL13	KNG1
CCL13	CCL21
CCL13	C3
PPARA	CCL4
PPARA	MYC
PPARA	TNF
TLR10	MYD88
PPARG	TNF
PPARG	ADIPOQ
PPARG	RELA
PPARG	INS
PPARG	JUN
PPARG	LEP
COL2A1	ITGB3
COL2A1	ITGB1
SIRT3	FOXO3
SIRT1	MYC
SIRT1	AKT1
SIRT1	FOXO3
SIRT1	RELA
SIRT1	MAPK8
SIRT1	FOXO1
SIRT1	TP73
SIRT1	PARP1
SIRT1	ARNT
SIRT1	NOS3
SIRT1	BAX
SIRT1	PPARG
SIRT1	TP53
SIRT1	NFKB1
F2	CCL4
F2	GNB1
F2	BDKRB2
F2	PIK3R1
F2	AGTR1
F2	PPARA
F2	SAA1
F2	LTB4R
F2	CCK
F2	EDN1
F2	ANXA1
F2	SRC
F2	PLAU
F2	AGTR2
F2	AGT
F2	GNG2
F2	F2R
F2	TAC1
RIPK2	IKBKG
RIPK2	TNFAIP3
RIPK2	BIRC2
RIPK2	MAP2K6
RIPK2	TRAF3
RIPK2	TRAF6
RIPK2	IKBKB
RIPK2	MYD88
RIPK2	TAB3
RIPK2	CARD9
RIPK2	XIAP
RIPK2	CHUK
RIPK2	IRAK1
RIPK2	NGF
RIPK2	MAP3K7
RIPK2	TAB2
RIPK2	CASP8
RIPK2	MAP2K3
RIPK2	UBE2V1
RIPK2	MAPK11
RIPK2	UBE2N
RIPK2	CFLAR
RIPK2	NOD2
RIPK2	BIRC3
RIPK2	CARD6
RIPK2	TRAF2
RIPK2	MAPK14
RIPK2	NOD1
RIPK3	IKBKG
RIPK3	BIRC2
RIPK3	IKBKB
RIPK3	TICAM2
RIPK3	RELA
RIPK3	TLR4
RIPK3	XIAP
RIPK3	ZBP1
RIPK3	CHUK
RIPK3	NFKB2
RIPK3	CASP8
RIPK3	NFKBIB
RIPK3	CD14
RIPK3	TLR3
RIPK3	BIRC3
RIPK3	RIPK1
RIPK3	TRAF2
RIPK3	TNFSF10
RIPK3	NFKB1
RIPK3	NFKBIA
ANXA1	CCL4
ANXA1	GNB1
ANXA1	CCL5
ANXA1	BDKRB2
ANXA1	PIK3R1
ANXA1	CXCL2
ANXA1	AGTR1
ANXA1	SAA1
ANXA1	POMC
ANXA1	LTB4R
ANXA1	CCK
ANXA1	CXCL1
ANXA1	EDN1
JAK1	MAP2K6
JAK1	AKT1
JAK1	IL22
JAK1	TYK2
JAK1	PIK3R1
JAK1	IL10
JAK1	IFNL3
JAK1	SHC1
JAK1	MAPK9
JAK1	IL6
JAK1	MAP3K1
JAK1	BCL2
JAK1	MAPK8
JAK1	JAK2
JAK1	IL6ST
JAK1	IFNB1
JAK1	DDX58
JAK1	FOXO1
JAK1	PIK3CD
JAK1	PTPN1
JAK1	IL6R
JAK1	STAT1
JAK1	PDGFA
IKBKE	IKBKG
IKBKE	TNFAIP3
IKBKE	IRF3
JAK2	TYK2
JAK2	PIK3R1
JAK2	SHC1
JAK2	IL6
JAK2	RELA
JAK2	MAP3K1
TIMP1	VEGFC
TIMP1	VEGFA
TIMP1	PRKCSH
TIMP1	IL10
TIMP1	TF
TIMP1	IL6
TIMP1	CST3
TIMP1	SPP1
TIMP1	MMP9
TIMP1	TGFB2
TIMP1	FN1
TIMP1	PDGFB
TIMP1	CSF1
TIMP1	MMP1
TIMP1	PLG
TIMP1	STAT6
TIMP1	MMP3
TIMP1	HSP90B1
TIMP1	PF4
TIMP1	ALB
TIMP1	APP
TIMP1	KNG1
TIMP1	STAT3
TIMP1	VWF
TIMP1	THBS1
TIMP1	APOE
TIMP1	C3
TIMP1	BMP4
TIMP1	TGFB3
