entrezgene	logFC_SLE	PValue_SLE
14948	0.130454814463256	0.204773215144561
34892	0.329122491123259	0.204793366003544
9181	0.303266528674812	0.204847890550138
38096	-0.342588716758755	0.204849683759389
47829	0.360109036120395	0.20487539685692
31882	-0.228449678232191	0.204887140505292
9230	-0.0665197658099523	0.204889515529685
34971	0.0781207390604186	0.204916980970662
11515	0.0921590511460935	0.204930622071177
17861	-0.35065273824617	0.205143425159838
44970	0.275829774754418	0.205259643928964
60467	0.264114273155262	0.205274350974371
22997	0.277730723545981	0.205311550806717
5124	-0.34031356037638	0.205436338716093
17595	-0.28888438947961	0.205559223324352
44683	0.203926620232708	0.205561978247339
8887	0.144014153569816	0.20572723808696
46800	0.400176384005494	0.205748109380719
49280	-0.435352467889109	0.205762673892039
48523	-0.420829594193618	0.205762683256598
19653	-0.420281066593198	0.205762683765221
34580	-0.431257475339857	0.205762685478555
19715	-0.431104463706798	0.205762685619669
45833	-0.438137880377468	0.205762686931607
46274	-0.442318649017953	0.205762687942882
18645	0.126962845083329	0.205784711034994
27382	0.0923394353320093	0.205945282516085
39400	0.197459711643877	0.205958567245288
11957	-0.245597418121268	0.206042484555481
21809	-0.30299052675304	0.20604475573784
1412	0.148037252584324	0.206073551218852
9860	0.332909729043188	0.206123959595059
30453	-0.309459516058849	0.206250477271959
36258	-0.0453903426822984	0.206256992938996
6094	-0.07553475452764	0.206263874109187
16315	0.352502564048483	0.206283001614921
19039	-0.218947073762158	0.206503133234138
24732	-0.0821324031131667	0.206601005688051
47892	0.31637829368138	0.206733906359369
33788	0.151802927325178	0.206759945257293
18418	-0.292950083490014	0.206779785644517
8299	-0.351677226789417	0.206795138540747
59804	-0.12049531707363	0.206846926258338
25325	0.0988524167796279	0.206934550779037
19798	-0.110811704811853	0.207001694006198
43208	-0.270841306637748	0.2070335708914
17695	-0.234480632215422	0.207042006306293
21589	0.0956451971916224	0.207061700560285
15186	-0.0803124513456265	0.207179192647845
45869	-0.332491313778001	0.207183418275783
39324	0.315683736130564	0.207205688953084
7482	0.381806840788857	0.207236650473423
49024	-0.405192952538754	0.207251110902169
16670	-0.419853337347699	0.207263462457404
7159	0.370478967687122	0.207330347943223
27970	-0.191901876964222	0.207335210416426
9583	0.202558384437601	0.207389569218744
46420	-0.445982583124939	0.207438873535984
36889	0.0450477145927362	0.207567498911331
17190	-0.283437080090334	0.207618437245166
17513	0.337258941251038	0.207648205255963
33321	0.424521410088278	0.207731482838196
22808	0.42900618304274	0.207731483025763
30384	0.430537024978837	0.20773148426446
38010	0.432355782971072	0.207731484516465
34953	0.431194644509284	0.207731485226486
30758	0.442077668072419	0.207731485901053
10687	0.246330759455699	0.20774985156925
11394	-0.266963293421484	0.20775268754444
10877	-0.421449011167743	0.207864402302869
24832	-0.103317393317842	0.208124854941687
6645	0.345312673609483	0.208230651153792
6965	-0.317530838816542	0.208235833956203
9451	-0.2236564959309	0.208260904678428
9050	0.105893736828807	0.208286971097473
42004	0.189755014883171	0.208397367714851
5749	0.253577948205299	0.208474066866274
33315	0.424721128074144	0.208508502440144
42326	0.399775789296581	0.20850850253967
28784	-0.249643213143637	0.208557714263193
13057	-0.406369084801443	0.208582612568778
17202	0.386512769576159	0.208665573905411
47068	0.0476317941328816	0.208688697839155
53647	0.323924072967675	0.208769359736406
36848	-0.206373874122655	0.208841325988229
16251	-0.124285182472042	0.208964722336488
29054	-0.102324985613121	0.20897113031443
4606	0.153699744460001	0.20899944082148
44001	-0.104065491371022	0.209130972680313
29601	-0.270966400438809	0.209305012404817
45769	-0.144022063903145	0.209424937659546
53386	0.239714955791306	0.209464410691226
9564	0.12468968835143	0.2094924614429
9448	0.170101434296022	0.209518438188965
24733	-0.116674032997259	0.20956160188875
7637	-0.340317264312688	0.209584563521176
10000	0.066305661005639	0.209607567303547
38893	0.0645054730900278	0.209621457021697
5951	-0.254998649622365	0.209722401070651
17359	0.096506709507766	0.209793177547028
31389	0.0691536816776951	0.209804245651778
15302	-0.164616379100783	0.209848264257349
14016	-0.361969801206261	0.209868710575639
21106	0.0407608004758404	0.209883185637067
21772	-0.371971757022713	0.209907110709728
35094	0.30106827158168	0.210050268275683
18623	0.258394455116994	0.210069158841566
60743	-0.0701683787714349	0.210104847908559
29251	-0.378826415082646	0.210142014104406
45480	0.171387711179701	0.210218122168869
35592	-0.0999135889256331	0.21025505616521
34735	-0.408524482980432	0.210291188017489
5063	0.145758524701537	0.210304413693162
15942	0.447846561307574	0.210321377484361
15311	0.456842274038916	0.210321386662675
3473	0.449785684568473	0.210321388276744
2716	0.45475789620526	0.210321388926568
30573	0.456262860224793	0.210321389193913
48752	0.444631770953351	0.210321389398214
46593	0.463741707874671	0.210321390820529
53720	0.453799269040741	0.210321391205534
30340	0.457693964606785	0.210321392508244
1295	0.468892031185639	0.210321393171931
39336	0.461300309867662	0.210321394508546
42120	0.461383019384878	0.210321394966519
41298	0.465807182459908	0.210321395091288
36729	0.462586545518258	0.210321395708178
15805	0.469102371106345	0.210321398816084
12188	0.464620071834159	0.21032139932445
41586	0.47249960478475	0.21032139968602
30165	0.472889129036541	0.210321400171017
42760	0.47649825384137	0.2103214002262
41585	0.477604156076639	0.210321400260956
42124	0.474904517535068	0.210321401252542
16677	0.479116747634694	0.210321403598593
8889	0.484647628485326	0.210321404034133
2726	0.478364428128404	0.210321404167982
53196	0.473432937984498	0.210321417909532
49700	0.471821795642931	0.210321422931761
32840	0.480255459234904	0.210321425148251
48242	-0.261141369202247	0.210351120724673
44222	0.0904325816443241	0.210421648298919
11155	0.183659282123686	0.210479495367455
33365	0.262159112143924	0.210530330930358
23025	0.136420987454083	0.21056414962572
47	-0.369215264339616	0.21058615042774
39755	-0.148221617299534	0.210635178998844
30149	-0.139962344510752	0.21068789510461
8233	-0.36482906189658	0.210727917956687
53407	-0.188464076863085	0.210749032306884
1169	-0.331925584804992	0.210813681242414
45910	-0.0581087931233044	0.210936175398572
11867	0.0671142962338044	0.210963435043853
37521	0.370018368240045	0.21096951740862
22366	0.179529894760393	0.210989203418464
48276	0.0805598386378777	0.210994618730718
34595	0.114734250410866	0.211000074965861
60121	0.319152852813391	0.211052308839999
34863	-0.192070785612731	0.211072253075131
5647	-0.052282783544155	0.211180705066971
32233	0.0743398557204142	0.21120316024094
26254	0.201405489617344	0.21122443105341
42485	-0.119635184149833	0.21135072656799
33059	0.0645082336829449	0.211438249212236
6647	-0.144020712223644	0.211479128093388
29349	-0.102122455128319	0.211498243863268
9781	-0.359477119468634	0.211551653274246
43874	-0.0771914030093579	0.211557408964682
44739	-0.438962478583722	0.211574288655492
50646	-0.428178662913731	0.211574288844845
46811	-0.435393183815784	0.211574289351487
5699	-0.435734573855711	0.211574290271821
31688	-0.437704278409091	0.211574290669127
26553	-0.442758243489404	0.211574291656978
8764	-0.444416967570704	0.211574291712215
27212	-0.444121093257894	0.211574292261168
23344	-0.443124310913235	0.211574292989824
27647	-0.447727568882622	0.211574293480537
2937	-0.452929310447466	0.211574294459485
59353	-0.454420425815482	0.211574294816408
2719	-0.452695095794375	0.211574295286604
33003	-0.456463654183867	0.211574295425416
17001	-0.454539194148849	0.211574295895495
61162	-0.45494083506935	0.211574295910067
26189	-0.45833504760689	0.211574296180125
33011	-0.461490066885814	0.211574297700799
47072	-0.461772998405372	0.211574298282267
52234	-0.465139597801788	0.211574299078203
7189	-0.473291944091972	0.21157430100829
15031	0.0762669996645904	0.211591675520625
12262	-0.405099060925155	0.211688300891218
41997	0.138051532034974	0.211709736510259
34617	0.0660622854406299	0.211752016956592
17477	-0.176927677056799	0.211792350358068
37374	0.326183544841237	0.211877250654398
14912	0.150934153049275	0.211927421360841
2399	0.0927424536713873	0.212033630019696
50693	-0.130263300795023	0.212089410632205
36943	-0.250860286105398	0.212143352080406
59947	-0.0910030303964286	0.212175873126801
37921	0.1548269942843	0.21221507717835
5168	-0.298814492368519	0.212306411174573
44701	-0.249505490649861	0.212327467289413
311	-0.0451582759000699	0.212420438104318
26212	-0.0844646462002329	0.212434622811568
11069	-0.283222327248607	0.212511626658958
11432	-0.332924226405826	0.212595843299436
32923	0.0471980694380244	0.212664494912267
34573	0.238431500658059	0.212811095073141
12840	0.161096529391265	0.212826434181597
14943	0.130238703716154	0.212850517996255
1048	-0.0405778954224264	0.212857082662764
35166	-0.0859253082779157	0.213001343475089
45452	-0.23029581973856	0.213127261342997
7601	-0.110642590119066	0.213134894064728
1127	-0.066905067101141	0.213383282173259
4529	0.34533823116012	0.213759015860429
24774	0.200406843369814	0.213768437695445
46347	0.192882785938575	0.21392394340994
14905	0.171987616111318	0.213925288001177
39017	0.176609958174548	0.213963463174817
8308	0.102137391616321	0.213974692805804
35830	0.123464986602622	0.214022663325338
43050	-0.286687666506925	0.214091531277668
25140	-0.098349985225824	0.214109322652123
6398	-0.173879910556165	0.214332426253367
23524	0.433037730446694	0.214396927187163
24816	0.435309539565489	0.214396931934587
13405	0.430898854462746	0.214396933809567
36776	0.42914890725723	0.214396933962652
17847	0.442280535351632	0.21439693733343
16812	0.443808050205241	0.214396937568692
38165	0.439426663127499	0.214396940244409
45391	0.431397802016714	0.214396941012453
23297	0.448016439760752	0.214396943602478
33539	0.437201971615836	0.214396944683636
45266	0.448669631982175	0.214396945806263
28700	0.444097007606434	0.214396946522878
767	0.447185108510766	0.214396946967875
25024	0.451585287396264	0.214396947282296
15780	0.444730171980128	0.214396947811819
8927	0.447313836617522	0.214396948064977
5709	0.454772045038547	0.214396948133274
19307	0.448599976288411	0.214396948360428
22619	0.447252205159493	0.214396948586073
557	0.447630666679589	0.214396948815871
33244	0.440027577849873	0.214396948908826
329	0.446670858026205	0.214396948938021
40885	0.445464737782455	0.21439694915572
11755	0.445382932888005	0.214396949846072
24743	0.449777652589912	0.21439695000277
18054	0.454279176631161	0.214396950201166
61160	0.448954447672591	0.214396950269113
61520	0.457409781917891	0.214396951290219
35075	0.454075866868457	0.214396952499083
36296	0.453397826081388	0.214396952506771
21414	0.456692735178428	0.214396954011354
24790	0.448339317132539	0.21439695429778
38684	0.45106574240243	0.214396954305196
50890	0.447325721539329	0.214396954716295
28872	0.453387716100084	0.214396954804155
38340	0.448766312227648	0.214396955012662
25288	0.452060156330401	0.214396955036219
8232	0.458312402956502	0.214396955895224
43602	0.457087012701994	0.214396957043434
42833	0.456619345137812	0.214396957104517
51146	0.454810547450386	0.214396957374588
25811	0.457132761361	0.214396959775482
45830	0.459050843677535	0.214396959924526
38942	0.458332860345305	0.21439696091997
11029	0.458592183192164	0.214396961107891
5761	0.464866867026362	0.214396961792219
18981	0.46393322856727	0.214396961967427
28614	0.460772469419828	0.214396962533242
7848	0.461211482946151	0.214396963264596
46278	0.462411352247697	0.214396964610788
27104	0.468664265715865	0.214396968031846
28012	0.475572147899272	0.214396974858428
46240	0.457184656802936	0.214396987474151
24411	0.464746365945879	0.214396999219799
407	0.468614419582248	0.214397002766266
25164	0.481025430629479	0.214397016117018
40589	0.477614398008455	0.214397019011229
11466	0.248455930101772	0.214501967623295
11729	0.371581682963464	0.214568586279911
26945	0.378878170061621	0.214568587821906
21476	0.0535692123315103	0.214660530271385
41316	-0.359213068609532	0.214692051232889
37460	-0.379414778360934	0.214692054628023
38680	0.0660060640054068	0.214697168775446
19048	0.371482204424355	0.21474189987548
27172	0.103724395104767	0.214784764506337
14613	0.102968356034475	0.214971602585041
59914	-0.166436336765557	0.215044860131353
25261	0.309552740899045	0.215095976469495
31181	0.216315027528975	0.215102004711085
7621	-0.383024054741811	0.215157786453629
33604	-0.0738826944785852	0.215236821223989
14945	0.116961064620589	0.215289667119677
4251	-0.280628299541838	0.215341015702522
25821	0.113990018667139	0.21536241323454
44748	-0.348864956340445	0.215363349172259
12929	0.102551600822705	0.215388947402664
28446	-0.275325918888814	0.215399150363306
41163	-0.038437687792038	0.215410531993583
35031	0.0557264064703164	0.21541233646405
15582	0.360367223403527	0.215420090052228
32546	-0.130484642952731	0.215438558061533
16997	0.258973717026054	0.215478096573457
32228	-0.0692119574356535	0.215487677004876
42357	-0.0670577594213138	0.215493257360855
33415	0.415819439207174	0.215597903991997
8176	-0.136859820786258	0.215635733505368
19016	0.332047876345998	0.215692194985971
41161	-0.337167290003558	0.215852778231694
42802	0.35341938855711	0.215866560417522
35386	-0.0680999373774741	0.21587054418324
2985	-0.0866960929991874	0.215889485812855
13043	0.18759981473858	0.215959722576053
32046	0.154320429366039	0.215977951736119
25256	0.088162430104151	0.215993644943466
21646	-0.340452772883428	0.216000153129193
29806	0.0614958567003622	0.216051381161286
33699	0.282006748106257	0.216137617817693
44730	0.298857738292615	0.216181897840738
1607	-0.378124843872435	0.216199372992059
46182	0.316386448985563	0.216297564434094
10272	0.303856417572969	0.216301647025545
43376	0.412666234111978	0.216371776316203
7655	-0.288625676688286	0.216415558467323
48426	0.336488567024749	0.216467669175902
36211	-0.212560323967431	0.216479253949736
6572	0.181005811272845	0.21650289827678
6938	0.343645784238826	0.216549661773663
32713	0.0584237269322525	0.216572062314653
43881	-0.341190339882516	0.216596240803139
50316	0.0617740758582841	0.216626078378311
52485	0.139834747728597	0.21662661318562
51453	0.428608505849241	0.216687956504088
43250	0.432374883013756	0.216687956746887
17165	0.4366420342298	0.216687958665182
28174	0.435029738484443	0.216687960422097
25986	0.439013953345483	0.216687960672045
39346	0.438975652186489	0.216687961268246
50701	0.437344235165949	0.216687961329652
26336	0.443398090639112	0.216687961594874
51438	0.442234300363842	0.216687961787725
3714	0.444456888144864	0.216687962512551
34952	0.442830826087011	0.21668796841262
25292	0.225531013265964	0.21675974213613
36066	0.0471075397105659	0.216878781505688
33371	0.384281045972039	0.216905738483574
6396	0.0713240171898605	0.216912936347933
3101	-0.411906255320091	0.216985529511363
23161	-0.397203927113705	0.216985537068836
53040	-0.416546462656982	0.216985541979026
43046	0.265219976027122	0.217013884505976
42455	0.0806807453822848	0.217014617971332
34376	-0.362385818662046	0.217117824840035
12858	0.305536123608536	0.217239178700331
36029	-0.167579194850383	0.217422461058022
44635	0.0582089944193835	0.217475323582869
51042	-0.359727759209599	0.21749138316022
16267	0.292332660640997	0.217584411022198
24809	-0.158189317683812	0.217721477427694
6547	0.26810577659831	0.217856316627375
17805	0.0537852903462288	0.217861363623214
22181	0.0760093171453372	0.217905995262586
44270	-0.15659659559913	0.217929220840986
6411	-0.176176525946434	0.217964228485758
29975	0.296585593614935	0.217985628805097
42279	-0.0712012169171994	0.218071282555684
37071	0.394922614557146	0.21808693858932
2796	-0.065576275627817	0.218148118031573
28333	0.314498866001901	0.218175364756016
3284	-0.168321456669953	0.218333548740109
14852	-0.348718332806863	0.21834887235415
7298	-0.0941527785397757	0.218379834215666
61364	0.284575800711495	0.218407826117213
52963	-0.386639589932649	0.218551317666988
10908	-0.394020090617591	0.218624140972613
26617	-0.288196839595103	0.218630424413071
27558	0.34966225765674	0.218633316529577
45314	-0.0558242836471539	0.218659706332722
16751	-0.259513601232271	0.21870762907862
17667	-0.0982179790688597	0.218778401024207
37613	0.156058000220601	0.218806088462884
6631	0.305804483963206	0.219036527628364
5624	0.374081193415811	0.219049782374052
32069	0.368544884261016	0.219121331015962
18276	0.265819743685403	0.219242390393768
23428	0.218490130491051	0.219243461897451
9083	-0.293606245657974	0.219261607907314
33758	-0.340825163591338	0.21931386526688
2191	-0.0656925740420155	0.219414661747695
9304	-0.326047926768982	0.219447783111983
1358	0.151872387581841	0.219625218410206
3385	-0.384396925859242	0.219641429457436
11431	-0.400791922880115	0.219729763740427
60586	0.0897021487002981	0.219739594528005
27183	-0.208137716566796	0.219766216754542
42817	-0.0576210918215245	0.219829171397936
38312	-0.111625319903444	0.219851790319935
25806	0.165036553870496	0.219924604701593
10485	0.0837898023129422	0.220022424461789
46071	0.383947953507846	0.220056815414028
29260	0.395534901639956	0.220056815955085
6103	0.396693539251746	0.220056815989768
24158	0.407149232826343	0.220056817978494
18947	0.413779296794423	0.220056823529336
30828	-0.3805155496926	0.220089290244729
28601	0.05589716890145	0.220213696215865
4228	0.101717505112029	0.220239364416735
11130	0.443708050948951	0.22032611084989
52858	0.446684057712823	0.220326111957206
37925	0.446629801121975	0.220326112184261
35632	0.441616412803231	0.220326112302348
9240	0.448885995069893	0.220326112466879
29444	0.455120501060959	0.220326113704667
33357	0.456982820835011	0.220326114668066
6890	0.459732641651881	0.220326115257487
12631	0.456400871272587	0.220326115642587
5156	0.462266050181672	0.220326117114079
48228	0.460093979942298	0.220326117594972
29543	0.45609019063991	0.220326128939604
8465	-0.307812040253096	0.220334274510395
9708	0.23505064100839	0.220357557929583
59443	0.118366213570174	0.220394057068343
48019	0.110597978477648	0.22040326101925
34232	0.0940543037522428	0.220406443561229
39441	0.0805874309042882	0.220580631711856
16226	-0.131498756960542	0.220587711982831
36844	0.295878563328017	0.220617978711343
37968	0.356215035199931	0.220625897502316
51334	-0.326299662119294	0.22078866506188
46157	0.250731909189413	0.22085101729017
27913	0.316697797562355	0.220857227288769
3514	-0.099441728602732	0.220925275695118
2550	-0.220848852863839	0.220931714418426
11593	0.0798449824280903	0.220993222176489
8736	-0.108244917479355	0.221119040896318
25456	-0.102616495818449	0.221122221890461
25720	-0.17362348810024	0.221137908719732
14930	0.120920357910138	0.221237615005681
50798	0.258224847700304	0.221298054980553
28440	-0.333805593376827	0.221461224767635
13323	0.364780542193928	0.221518961775483
12117	0.131717779573126	0.221639447438249
10297	-0.284511518303411	0.221695743403479
21006	-0.106133691710724	0.221867261595715
52370	-0.367398112771889	0.221879382888753
50985	0.0767331103142175	0.221922604283586
51309	-0.30995710784868	0.221946505032452
27657	0.398760624989979	0.221954788002887
48705	0.411418637367545	0.221954790861783
35076	0.411721964731717	0.221954790986917
40770	0.427237217958857	0.221954792941855
10129	0.406177797383976	0.221954796058297
38406	-0.246788832849512	0.221962725179534
6449	0.245864695222491	0.221975139508909
51544	0.049845603504887	0.222067744416237
17670	0.167677874304397	0.222150027641433
26333	0.0520959925512174	0.222152160852003
49643	0.311896512159054	0.222161175136395
60069	0.0810234760387699	0.222299202779426
52895	0.204134463454029	0.2224529185451
42503	0.32671920337984	0.222529712735326
552	0.164310696292456	0.222611175023765
37238	-0.0450369495727736	0.222630450235275
23578	-0.0814208692558543	0.222637807170356
23482	-0.337078471259006	0.222668148395002
39152	-0.147762040553157	0.222724110045008
48006	-0.0768304457934579	0.222845767016725
14835	0.14157979732687	0.222869616315602
45561	0.0611306160594291	0.222891401505035
5225	0.0503401040778529	0.222966486602548
2340	0.385973876072993	0.222981644857387
34524	0.244563673399552	0.223034553692659
28090	-0.0769197933169799	0.223054906408103
4370	-0.300227499188886	0.223303988407587
14605	0.1599301590509	0.223382770064079
59815	-0.280177349494801	0.223419712889518
23775	0.363205568447078	0.223473082521794
24822	0.113095175797253	0.223516378744256
44493	0.202325411959159	0.223526302625372
6928	-0.035047175291385	0.223609926372527
41331	-0.0564562368743758	0.22375084017354
37002	-0.17404308914684	0.223755619097391
42688	0.0631033787007289	0.22391574495664
41998	0.248325009274721	0.224129487767055
14896	0.323722913738281	0.22419543253552
27007	-0.0741384495100755	0.224488954978288
14898	0.188538945119672	0.224561824748034
32428	-0.295840324560083	0.224695659293401
752	-0.399883395623215	0.224765978297697
9434	-0.105763603548069	0.224801069401907
27220	0.0709089920851843	0.224817088117486
53306	0.0344754955152931	0.224830593589164
21823	0.0823493389852265	0.225050261073587
28932	0.212554351944279	0.225059058101892
41900	-0.28960851603975	0.22510164228657
25534	0.244791721494574	0.225111681305552
53183	-0.0408279573984947	0.225183791136397
21443	0.0524722269999985	0.225196130705599
59786	-0.0691587917998121	0.225196969938764
46570	-0.317446967238312	0.225214634914132
19883	0.061424140134326	0.225220999830543
60265	0.106113516503838	0.225247830388226
37337	-0.0637502623103603	0.225250766045826
23788	0.346610396257651	0.225255152827992
33971	0.180673469395184	0.225275874853393
10229	0.132449996105769	0.225277688315268
15524	-0.0490712591149339	0.225397340419478
5131	-0.0871219845713744	0.225437935506694
45542	-0.171734207279132	0.225586430759409
41405	-0.278726785522588	0.225602977747642
60373	-0.0579227366424281	0.225638322511567
29536	-0.296465765271903	0.225662593962383
13954	0.181682978484497	0.225747108628854
46205	-0.420149764408687	0.225784460113754
21834	-0.439811455448228	0.225784477193621
44668	-0.429449142404206	0.225784540470496
21074	-0.432619289165632	0.225784542361766
14013	-0.441869375374418	0.225784544972933
20818	-0.439966713240684	0.225784547530556
31515	-0.444340546522357	0.225784549314303
49121	-0.435344343227188	0.22578455018582
41424	-0.434218091475434	0.225784550376192
38862	-0.442125067425136	0.225784550393124
42889	-0.437306013411938	0.225784551697179
19289	-0.446254681136356	0.22578455171985
46573	-0.437111170389316	0.225784552640357
36877	-0.438642284190077	0.225784552966559
38029	-0.440179790417443	0.225784553590583
13736	-0.437014593717798	0.225784553628777
8506	-0.440850148333741	0.225784554154443
11526	-0.445944781930549	0.225784555036271
10732	-0.441623188454134	0.225784555086505
12511	-0.443043201040918	0.225784555254108
42209	-0.442300234003922	0.225784556904119
49744	-0.443040383141294	0.225784557060886
17290	-0.444845396310935	0.225784557203885
4286	-0.445495064918091	0.225784557421853
27363	-0.445726875171537	0.225784557720121
24621	-0.443636194808333	0.225784557804782
20268	-0.443996618494994	0.225784557955821
9356	-0.442950443421957	0.225784558234452
46132	-0.449532461470359	0.225784558789547
37187	-0.447419155456514	0.225784558992575
6599	-0.448340166073529	0.225784559407371
35210	-0.447791646733921	0.225784559990565
2787	-0.450190972902636	0.225784560322983
46768	-0.450058438215042	0.225784560569886
51454	-0.458555286240453	0.225784560604465
15736	-0.449104085151701	0.225784560636002
22395	-0.451126934678235	0.225784560725791
45985	-0.453828551142225	0.225784561194469
7861	-0.452257571072231	0.225784561342639
28473	-0.452603362355511	0.22578456140435
51166	-0.453947375924728	0.225784561423142
15811	-0.449878171283014	0.225784561535861
16484	-0.45149475219732	0.225784561665121
48621	-0.451158556092379	0.225784561752008
30772	-0.457783130872212	0.225784564106758
37264	-0.457896827379157	0.225784565160011
50193	-0.460146971694086	0.225784565519839
10901	-0.455125035384412	0.225784565678759
4037	-0.45939825278033	0.225784566353862
30054	-0.459646854296099	0.225784567425245
36481	-0.466975497787704	0.225784571918861
37526	-0.467483930025281	0.225784573555853
35886	-0.439416541782333	0.22579563219637
51813	-0.417674710726513	0.225795649228117
42951	-0.431918999973197	0.22579566085333
8773	-0.438835904404388	0.225795663265659
42763	-0.430599931810889	0.22579566378758
27123	-0.437641836791921	0.225795664987957
33984	-0.446636659554457	0.225795667917984
14356	-0.450613986881786	0.225795667928927
60192	-0.452447243707306	0.225795668023604
19679	-0.443208362743725	0.225795668378439
14580	-0.443027278519976	0.225795668412006
44553	-0.445333875496557	0.225795668534375
9586	-0.450258490038764	0.225795668554598
13477	-0.444680332291529	0.225795668809501
45539	-0.449311683450956	0.225795669419289
46494	-0.451287240245017	0.225795670497819
6770	-0.449806723352575	0.225795670576557
7773	-0.452976166147342	0.22579567111608
6138	-0.452398858949065	0.225795671783141
26881	-0.450424343299278	0.225795671860434
52951	-0.451809838821058	0.225795671883934
5625	-0.455282294466998	0.225795672148535
22414	-0.451736156458829	0.225795672759822
19651	-0.45069811707506	0.225795672791989
10007	-0.454458399150134	0.225795672821362
52531	-0.456544814578198	0.225795673129754
15862	-0.458180773082018	0.225795673540507
15362	-0.458268424872363	0.225795674076408
45044	-0.459583290807497	0.225795674569344
43885	-0.460281652359094	0.225795675326772
48590	-0.461779104518013	0.225795675985248
7386	-0.467718667566396	0.225795678214536
24292	-0.468716641179817	0.225795678689819
7993	0.27147419838886	0.22582623339277
17345	-0.229945529872513	0.225826576323739
33885	0.244821068683404	0.225833498531708
36002	-0.119966787676374	0.225867859077475
24145	-0.109212979022088	0.225988870538558
2727	0.233911263520324	0.226006603600977
48139	0.278367867078438	0.226045549601534
48135	0.174784624738676	0.226056149022495
6348	0.0996586989817356	0.226111597637222
3227	0.294565700439422	0.226120500566163
41433	0.0600323076156152	0.226137746427764
6520	-0.202494770783435	0.226193719415952
11501	-0.0856701164027233	0.226368854249681
5823	0.310667788548178	0.22637306919736
46138	0.230642329746243	0.22637474028978
21057	-0.408224803199066	0.226406696516942
37795	-0.385707311246261	0.226430867451826
34127	-0.108269037729376	0.226596570652785
47687	-0.130342851395522	0.22664867286753
21285	-0.103935034184843	0.226680981587122
33427	0.0815094536546221	0.226686547617663
22019	-0.32070732457701	0.226694667362497
38805	0.252108804168486	0.226711390992982
8712	-0.0890128619432556	0.226761448716014
27419	-0.297950981613059	0.22676429492991
59253	-0.309956959094203	0.226911630121277
3812	-0.156550783647914	0.226930917250439
20657	0.0599132783314411	0.226954138215837
28286	-0.187635094867459	0.22695537380395
28570	0.32845015853191	0.22698675901618
36342	-0.402486154689612	0.227003832967239
29909	-0.405498619130323	0.227003833916775
49751	-0.417112754915116	0.22700385544705
85	-0.423049647309543	0.22700385579556
11079	-0.428658909654549	0.227003858116485
52583	-0.425309668731934	0.227003858254287
45794	-0.430170934449783	0.22700385983679
34851	-0.434999250345458	0.227003861207944
45431	-0.439659277320723	0.227003861777791
36657	-0.439773307834941	0.227003862096246
4856	-0.442968100422505	0.22700386251397
21028	-0.446370924899443	0.227003863425613
40079	-0.446930903269441	0.2270038648698
61875	-0.439965775574851	0.227086408096329
24868	0.129799458030738	0.227127699888194
10253	0.078901990936083	0.227145563557149
49848	-0.333492281553083	0.227271712020923
51320	-0.35643075625573	0.227465688451353
20891	-0.387666083899963	0.227465693523585
51427	-0.391405792787568	0.227465695132345
26721	-0.413543417906749	0.227465698056304
29922	-0.0556811079839056	0.227582334391143
23026	-0.24594406107201	0.227600282445453
45508	-0.387497171546176	0.227655132199824
29564	-0.395026260808362	0.227655135277343
2954	-0.396648474868043	0.227655135334866
3538	-0.396678974699828	0.227655135449462
17164	-0.39815892118966	0.227655135736878
38380	-0.406493178331847	0.2276551370559
18021	-0.408480836487428	0.227655137992291
34639	-0.410107077811913	0.227655138086963
37479	-0.40996108776748	0.227655138174986
19697	-0.187206430804211	0.227674020070208
28420	0.154136349141552	0.227715116179936
27878	-0.0834806864827604	0.227719970392094
53721	-0.104732123389133	0.227856060983891
9134	0.0560725650927014	0.228071864684297
34979	-0.0992515481474997	0.228087002430374
29791	0.0708525702828732	0.228097953667601
53239	0.0441864534200716	0.228109579546445
5599	-0.0789941537328931	0.228183361616795
12039	-0.1466701328853	0.22821703109009
37168	0.0861090955528464	0.228232435856699
44195	-0.265136267623945	0.228384326229614
13489	0.06421399623537	0.228435091869564
31215	-0.0738391123102211	0.228479611136199
22031	0.332752912223387	0.228530157249808
30759	0.253778414203414	0.228547934604555
49758	0.29306009023614	0.228831366685127
12093	0.0759433837313548	0.228836688114538
24181	0.24190461936182	0.22891521015498
3729	0.204670034661487	0.228966870858372
47103	0.354542783384604	0.228970459852292
35009	0.122019521323241	0.228971059497118
21726	0.223576933534788	0.229192046493392
23614	0.162886183809098	0.229226645902913
29817	0.100748936647471	0.229250022507222
53460	-0.188718349076311	0.229299503709441
4159	-0.28651749711797	0.229327421294289
37918	-0.12821187570301	0.229413383200627
26780	0.210245393526034	0.229439849516033
33886	-0.560854789358853	0.229579806715375
44295	-0.303432693221278	0.229590472423479
51182	0.355412365585921	0.229670984464877
39345	0.188907733691007	0.229733023311128
47674	-0.265618906557801	0.229781312129126
53435	-0.305935660745706	0.22984786537664
1795	0.206258385999599	0.229925221659868
1016	-0.0574727227710317	0.229981295677952
37317	0.0816826147219462	0.229989289937648
21397	-0.0619023149298212	0.230008954832948
7393	0.0833866674337358	0.230061969053417
27893	0.315184854943173	0.230141252964669
33279	-0.225804886857614	0.230216416059475
9496	0.340673334106849	0.230220794602188
42429	0.177635411613415	0.230305218511863
37295	0.275205952863972	0.230348055442713
8255	0.242551854058642	0.230377948963444
