pathway	entrezgene
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	959
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	7132
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	5970
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	6401
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	5971
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	112398
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	7412
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	3552
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	3551
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	3569
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	1147
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	4312
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	5743
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	4313
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	329
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	4314
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	5966
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	8837
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20181110%WP3617%Homo sapiens	4318
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	7187
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	132014
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	7189
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	112744
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	4790
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	4793
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	6774
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	23765
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	84818
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	9020
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	53342
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	64806
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	3716
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	3717
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	10758
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	55540
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	27189
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	6667
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	54756
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	5594
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	5595
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	5970
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	6885
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	3551
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	1052
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	1051
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	2932
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	27190
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	8517
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	207
IL17 signaling pathway%WikiPathways_20181110%WP2112%Homo sapiens	3605
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6472
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	102466733
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	5340
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	7124
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2155
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2352
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	191
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2350
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3043
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6470
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2348
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3558
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3039
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2147
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	875
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3553
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3630
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6347
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4522
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4842
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4524
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	12
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	102465534
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4143
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6289
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6288
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	390243
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	19
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	80308
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2878
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2877
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2876
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3569
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	257202
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3565
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3643
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	847
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2879
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	10588
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4790
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6573
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4791
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4353
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	113235
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4552
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6290
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3383
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6291
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	1435
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3458
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	213
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	335
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	338
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	1719
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6647
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6649
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	4548
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	6648
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	10797
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	100129518
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	5054
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	5970
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	7157
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	1491
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	3949
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	1401
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	55312
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	5327
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	2618
Folate Metabolism%WikiPathways_20181110%WP176%Homo sapiens	949
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3561
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3560
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	100616340
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	1281
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3913
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	100500837
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3559
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3558
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3915
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3458
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3918
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	1278
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	1277
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	7535
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	958
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3932
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	959
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3911
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3912
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	7132
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	7057
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	7133
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	7059
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	102465836
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3568
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	2335
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3567
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3566
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	940
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	3565
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	941
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	942
Inflammatory Response Pathway%WikiPathways_20181110%WP453%Homo sapiens	7448
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5580
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6198
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5781
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6772
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6654
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6774
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3065
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	9021
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	572
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3716
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3717
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	2885
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	598
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	8648
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	639
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5879
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	51701
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	2549
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3659
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	7297
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5295
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	7076
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5296
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5594
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5595
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6464
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	7432
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6885
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3055
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3572
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3570
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	2063
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	183
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3726
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	2932
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	3569
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	1401
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	1387
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	207
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	6416
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5604
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	5605
IL-6 signaling pathway%WikiPathways_20181110%WP364%Homo sapiens	7409
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	7124
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	1440
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3123
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3562
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3122
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	7040
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	1437
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	1435
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3558
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	2920
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3458
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3456
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3553
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	105369230
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	5154
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3552
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3596
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3574
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3593
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3569
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3600
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3567
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3589
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3565
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	3586
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	920
Cytokines and Inflammatory Response%WikiPathways_20181110%WP530%Homo sapiens	2919
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	929
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	5340
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	7189
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	4790
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	114609
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	6850
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	7124
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3661
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3684
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	23643
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	148022
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	2921
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3456
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	83593
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	6347
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3654
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	4843
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3656
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	7099
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	7098
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	100313781
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	353376
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3551
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3593
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3569
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	387
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	1147
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3929
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	51135
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	7305
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	207
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	8517
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	868
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	5327
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3689
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	6714
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	4615
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20181110%WP4136%Homo sapiens	3627
Resistin as a regulator of inflammation%WP4481%Homo sapiens	56729
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5595
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5594
Resistin as a regulator of inflammation%WP4481%Homo sapiens	1432
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5290
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5291
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5293
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5294
Resistin as a regulator of inflammation%WP4481%Homo sapiens	207
Resistin as a regulator of inflammation%WP4481%Homo sapiens	208
Resistin as a regulator of inflammation%WP4481%Homo sapiens	10000
Resistin as a regulator of inflammation%WP4481%Homo sapiens	4790
Resistin as a regulator of inflammation%WP4481%Homo sapiens	4792
Resistin as a regulator of inflammation%WP4481%Homo sapiens	23236
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5330
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5331
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5332
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5335
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5336
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5333
Resistin as a regulator of inflammation%WP4481%Homo sapiens	84812
Resistin as a regulator of inflammation%WP4481%Homo sapiens	113026
Resistin as a regulator of inflammation%WP4481%Homo sapiens	51196
Resistin as a regulator of inflammation%WP4481%Homo sapiens	3569
Resistin as a regulator of inflammation%WP4481%Homo sapiens	3576
Resistin as a regulator of inflammation%WP4481%Homo sapiens	7124
Resistin as a regulator of inflammation%WP4481%Homo sapiens	3593
Resistin as a regulator of inflammation%WP4481%Homo sapiens	3592
Resistin as a regulator of inflammation%WP4481%Homo sapiens	1147
Resistin as a regulator of inflammation%WP4481%Homo sapiens	3551
Resistin as a regulator of inflammation%WP4481%Homo sapiens	8517
Resistin as a regulator of inflammation%WP4481%Homo sapiens	5970
Resistin as a regulator of inflammation%WP4481%Homo sapiens	3708
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	4790
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	1432
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	1147
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	3551
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	8517
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	5970
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	4792
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	3569
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	7124
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	7421
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	4214
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	5606
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	5608
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	1843
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	9282
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	2908
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	4772
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	6256
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	4088
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	4089
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	5530
Vitamin D in inflammatory diseases%WP4482%Homo sapiens	5534
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	80142
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5731
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5732
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5733
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5734
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	2099
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	6714
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	4312
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	1588
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	3845
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	4893
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	3265
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	673
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5743
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	51365
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	1956
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5290
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5291
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5293
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5294
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	207
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	208
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	10000
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5595
Relationship between inflammation, COX-2 and EGFR%WP4483%Homo sapiens	5594
LTF danger signal response pathway%WP4478%Homo sapiens	929
LTF danger signal response pathway%WP4478%Homo sapiens	3552
LTF danger signal response pathway%WP4478%Homo sapiens	3553
LTF danger signal response pathway%WP4478%Homo sapiens	3654
LTF danger signal response pathway%WP4478%Homo sapiens	51135
LTF danger signal response pathway%WP4478%Homo sapiens	4057
LTF danger signal response pathway%WP4478%Homo sapiens	4615
LTF danger signal response pathway%WP4478%Homo sapiens	7097
LTF danger signal response pathway%WP4478%Homo sapiens	7099
LTF danger signal response pathway%WP4478%Homo sapiens	7189
LTF danger signal response pathway%WP4478%Homo sapiens	54210
LTF danger signal response pathway%WP4478%Homo sapiens	5594
LTF danger signal response pathway%WP4478%Homo sapiens	177
LTF danger signal response pathway%WP4478%Homo sapiens	4792
LTF danger signal response pathway%WP4478%Homo sapiens	3569
LTF danger signal response pathway%WP4478%Homo sapiens	3576
LTF danger signal response pathway%WP4478%Homo sapiens	7124
LTF danger signal response pathway%WP4478%Homo sapiens	3439
LTF danger signal response pathway%WP4478%Homo sapiens	3456
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	7432
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	941
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	942
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	940
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	355
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	3592
Control of immune tolerance by vasoactive intestinal peptide%WP4484%Homo sapiens	3592
